Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
3.44,-1.1304324915706656,0.6871199192958369,0.3744823335112794,0.06667624158576609,1.0,1.0
3.45,-1.2279362961547562,0.7237081360218837,0.43650058165255934,0.20707153370683698,1.0,1.0
3.46,-1.3321920726280412,0.7574390086225393,0.49998613850380624,0.3561690133560732,1.0,1.0
3.47,-1.4435107670643654,0.7882414774925917,0.5572111781925266,0.511938170110237,1.0,1.0
3.48,-1.555762299722223,0.8163960410736689,0.5995674896202461,0.6667210789445412,1.0,1.0
3.49,-1.6669033106877786,0.8417531001969026,0.6306353060392845,0.8181391419346221,1.0,1.0
3.5,-1.7775556921087219,0.8638563773972436,0.653769873366434,0.9664244174145623,1.0,1.0
3.51,-1.8848320875850675,0.8816960782848284,0.6746936955705661,1.1087341907918298,1.0,1.0
3.52,-1.981714000021469,0.8947486057686169,0.6995792512916095,1.236134216204173,1.0,1.0
3.53,-2.0629153461625704,0.9030513596408263,0.7240246143996629,1.3417207582125823,1.0,1.0
3.54,-2.1304350650545154,0.9066417396936736,0.7466211685331577,1.4277563855743787,1.0,1.0
3.55,-2.1832070558726926,0.9059311436415476,0.7656961817627311,1.4931388212026624,1.0,1.0
3.56,-2.2216311064263317,0.9000967760556707,0.7759673427325012,1.536243656758843,1.0,1.0
3.57,-2.2464623714661984,0.890298030494775,0.7745000340225343,1.5591014026661574,1.0,1.0
3.58,-2.2600107361122794,0.8776569007253753,0.7607073321488426,1.5642066860160142,1.0,1.0
3.59,-2.265696607176864,0.8616497896564312,0.7373673416022977,1.5569548630758765,1.0,1.0
3.6,-2.2657854489122484,0.8430994927167204,0.7105938486744299,1.5427412901132063,1.0,1.0
3.61,-2.2621429377614986,0.8216918516516185,0.6882614101087294,1.5237125067182844,1.0,1.0
3.62,-2.2546802319892305,0.7974253704694371,0.6747719520350977,1.500042556641674,1.0,1.0
3.63,-2.2412651299462256,0.7702207616106755,0.6671615108594011,1.4695268857095736,1.0,1.0
3.64,-2.2206538473371062,0.7393659330315195,0.6562056058249794,1.4310632168350819,1.0,1.0
3.65,-2.190181132100347,0.7040231293863043,0.6346361677884617,1.3812867041739747,1.0,1.0
3.66,-2.1491362503528757,0.6640427515061613,0.599958771942904,1.3215896977307597,1.0,1.0
3.67,-2.09596447172547,0.6183776052090101,0.5545700225145855,1.2547568975144479,1.0,1.0
3.68,-2.025686216949848,0.5661674952738562,0.5034098588270631,1.1789318368523658,1.0,1.0
3.69,-1.9364891146241743,0.5065148266874876,0.4469673837836585,1.0915618740695834,1.0,1.0
3.7,-1.8311672373262793,0.43919520069660134,0.38847067654629996,0.9958958258432836,1.0,1.0
3.71,-1.7136740422807577,0.3667144033797472,0.3332998690515338,0.8973290484409281,1.0,1.0
3.72,-1.5845870007676062,0.2917652197765606,0.27411841774952383,0.7939470606063215,1.0,1.0
3.73,-1.4439061127868247,0.21685343596559112,0.1995791352831907,0.6831392060810134,1.0,1.0
3.74,-1.2950517851507026,0.1454572326230346,0.10596483958728409,0.566529893203595,1.0,1.0
3.75,-1.1416665290099894,0.07851160455432002,-0.006333187015538021,0.4435389761388557,1.0,1.0
3.76,-0.9868153842354382,0.014857158200715388,-0.12919583633012383,0.31648703822763863,1.0,1.0
3.77,-0.8302762464885886,-0.0468150991653798,-0.24843912416012398,0.18438783155008565,1.0,1.0
3.78,-0.6716937488279031,-0.10586937107627385,-0.3522267602451364,0.04602304985225344,1.0,1.0
3.79,-0.5173756544656565,-0.16241785690861824,-0.43126578942203553,-0.09239974642909983,1.0,1.0
3.8,-0.36985395286029643,-0.2162735577013272,-0.48839300853009143,-0.22972026562355216,1.0,1.0
3.81,-0.2290842231441309,-0.2663518794801031,-0.5289885495058503,-0.36756291606969427,1.0,1.0
3.82,-0.09639909134792178,-0.31141862910177964,-0.5627659960092949,-0.5040712310948513,1.0,1.0
3.83,0.024470089642197018,-0.35117460822861973,-0.5986954952873581,-0.6305430231708575,1.0,1.0
3.84,0.13045827995547285,-0.38603121457501194,-0.6336761349329759,-0.7409447756115173,1.0,1.0
3.85,0.22247166529282394,-0.41632504627091066,-0.6661623497716495,-0.8358566342520432,1.0,1.0
3.86,0.29764065760134245,-0.44261710019957345,-0.6961932680356446,-0.9142923511725753,1.0,1.0
3.87,0.3550102082256492,-0.46404718114000554,-0.7213135931502829,-0.9764259701236772,1.0,1.0
3.88,0.3953887769577396,-0.48128848535211577,-0.7401147087539955,-1.023765870276898,1.0,1.0
3.89,0.4233295027360508,-0.4959492039012421,-0.7503858697237661,-1.0575883724697013,1.0,1.0
3.9,0.4433188931974817,-0.5079919369951673,-0.7511195240787497,-1.0821865558826491,1.0,1.0
3.91,0.45784451693278816,-0.5171548860883712,-0.7427265182577374,-1.1004031351082757,1.0,1.0
3.92,0.4643743844835222,-0.5236474900172701,-0.7269480585965566,-1.1081190747165823,1.0,1.0
3.93,0.4586440925512454,-0.5263350390859951,-0.7088610332316946,-1.099474901771938,1.0,1.0
3.94,0.4349233492036807,-0.5240686116776353,-0.6949020363708733,-1.0677989391694154,1.0,1.0
3.95,0.3875707042439355,-0.5145952443090289,-0.6871742104983796,-1.0072897285569045,1.0,1.0
3.96,0.31463163949355877,-0.4948855538105861,-0.682879887007209,-0.9151625699253917,1.0,1.0
3.97,0.21672804710023943,-0.46148753936066317,-0.6759052796058315,-0.7933899591145951,1.0,1.0
3.98,0.09070604545784061,-0.41215721342623046,-0.6550694959242975,-0.6401154294518395,1.0,1.0
3.99,-0.0630834405788703,-0.3504475562679182,-0.6113436963672753,-0.4598641184517703,1.0,1.0
4.0,-0.2326823134271885,-0.2802481462763107,-0.5481516012580218,-0.2698083428366351,1.0,1.0
4.01,-0.4037470749093448,-0.20806654729719384,-0.46950385440378045,-0.09176158601036795,1.0,1.0
4.02,-0.5621074682315695,-0.138951731279884,-0.36972686212601175,0.05727787905534753,1.0,1.0
4.03,-0.7018555179908177,-0.0750354863807593,-0.24637510990810346,0.17342307526459713,1.0,1.0
4.04,-0.8238796415409304,-0.014934020287784783,-0.10394834446062179,0.2639258255575186,1.0,1.0
4.05,-0.9314225622234283,0.04333485598654893,0.047575734988656485,0.336444054958898,1.0,1.0
4.06,-1.0288375250721353,0.10115493475427674,0.19518699121135552,0.3985196593264793,1.0,1.0
4.07,-1.1197226203701076,0.15759122120996966,0.3282229809150472,0.4524732220011055,1.0,1.0
4.08,-1.2056325784865687,0.21178352013263302,0.43807549300125737,0.49755055339700294,1.0,1.0
4.09,-1.2842575143015298,0.26350743276896393,0.5201469601787555,0.5349699597681149,1.0,1.0
4.1,-1.3550643774026874,0.31201496327461914,0.5736548178022255,0.5660657765354267,1.0,1.0
4.11,-1.4172980130392756,0.35711911268851293,0.6018271450335957,0.5931585870397816,1.0,1.0
4.12,-1.4702921081959135,0.39915647914059965,0.6091441244672984,0.6190330912901943,1.0,1.0
4.13,-1.5157346558448996,0.43861325992970235,0.59939141257505,0.6458938434604649,1.0,1.0
4.14,-1.5569128001954475,0.4757512536013413,0.5759438193897743,0.6747851060539743,1.0,1.0
4.15,-1.5956477968229315,0.5111688568309909,0.54558031115152,0.7051847478190332,1.0,1.0
4.16,-1.6335565653113429,0.545314867125257,0.5152657132035979,0.7370347541721188,1.0,1.0
4.17,-1.6696351940508405,0.5773290892631451,0.48777813003687936,0.7701610813626689,1.0,1.0
4.18,-1.701596008355284,0.6060895294781404,0.46242303552864633,0.8043316710565992,1.0,1.0
4.19,-1.728648316779754,0.6308107921336825,0.4412155336405872,0.8377480711647546,1.0,1.0
4.2,-1.7509475923611726,0.6520912739052459,0.42575988189559943,0.8675675670946028,1.0,1.0
4.21,-1.7691157272472287,0.6703049727150024,0.41476484862891194,0.8928619255098034,1.0,1.0
4.22,-1.782930617099462,0.6853770889785175,0.40659683014342796,0.9126448984904996,1.0,1.0
4.23,-1.7900823767978853,0.6978312197868315,0.39836033725147885,0.9230295089407773,1.0,1.0
4.24,-1.7878169125455896,0.7074691462411932,0.3918357045211581,0.9206509110164116,1.0,1.0
4.26,-1.77258055492721,0.7126976371931522,0.39173788394049347,0.9010999963697995,1.0,1.0
4.27,-1.7393093250258507,0.7109922066680495,0.40142212142627715,0.8590974379005204,1.0,1.0
4.28,-1.6854268125153713,0.7002378964160055,0.4206536475849136,0.790118098093929,1.0,1.0
4.29,-1.6123544851619183,0.6774502030180906,0.4426828423505544,0.6943940352841075,1.0,1.0
4.3,-1.5182710873901168,0.6415651023857265,0.4577472117728841,0.5673420973728908,1.0,1.0
4.31,-1.4028656731261226,0.5972052088369542,0.45774721177288424,0.4089042697767567,1.0,1.0
4.32,-1.2756887289237298,0.5478711429232997,0.44463925396384385,0.23190177545386945,1.0,1.0
4.33,-1.1513102993859377,0.4993486525007577,0.4227274438950006,0.05820611239168531,1.0,1.0
4.34,-1.0437673787034394,0.4561892922821562,0.3869251113718012,-0.09425621310177537,1.0,1.0
4.35,-0.958790258808512,0.4193617168859197,0.33331943316766677,-0.21834940725341598,1.0,1.0
4.36,-0.895890310156543,0.3865994989036885,0.2628886150892417,-0.31784441799210866,1.0,1.0
4.37,-0.8507587085814009,0.3553557124854739,0.1825779183637042,-0.3990648349216537,1.0,1.0
4.38,-0.8173542160769653,0.3246243032206343,0.10197375989617341,-0.46775410181064053,1.0,1.0
4.39,-0.7920343214924865,0.29569182396144017,0.029586530204458804,-0.5247824374118852,1.0,1.0
4.4,-0.7703569380587569,0.26920790909870335,-0.028127612387583944,-0.5723543958991901,1.0,1.0
4.41,-0.7520555405696246,0.24440436690028344,-0.06931007684732969,-0.6113982106088931,1.0,1.0
4.42,-0.7372189707604735,0.22130999520618777,-0.0919555412711566,-0.6420879252915572,1.0,1.0
4.43,-0.7265135416466851,0.19967421540856128,-0.09741392967223454,-0.6651777295329562,1.0,1.0
4.44,-0.7205167245082557,0.17896782044753123,-0.0891774367802854,-0.6820019587540763,1.0,1.0
4.45,-0.7187398898005728,0.15861260953542028,-0.06843947367941582,-0.694359065044071,1.0,1.0
4.46,-0.7208720914497924,0.13920585735393648,-0.038545504228351,-0.7032352963228,1.0,1.0
4.47,-0.7262914373082248,0.12037880195181863,-0.006488721738794472,-0.7086306525902629,1.0,1.0
4.48,-0.7332655135358793,0.1018359849705512,0.021077117892455727,-0.7111832942651914,1.0,1.0
4.49,-0.7404172732343024,0.08472184005197923,0.044646986803561974,-0.7116474109333601,1.0,1.0
4.5,-0.7469915616527287,0.06874090883758721,0.06559722056447352,-0.7111832942651914,1.0,1.0
4.51,-0.7526774327173135,0.054196129644334075,0.08336143801314298,-0.7101390317618115,1.0,1.0
4.52,-0.7591184585326635,0.04063459098847005,0.09678242168030946,-0.7068322005011084,1.0,1.0
4.53,-0.7684024198803059,0.027402544502039196,0.10386365351461117,-0.6987101588081542,1.0,1.0
4.54,-0.7810623671725455,0.01461929552221425,0.10350171736615252,-0.6851347462642159,1.0,1.0
4.55,-0.7974980882186106,0.0017911667917287172,0.09365118489323945,-0.6652937586999986,1.0,1.0
4.56,-0.8193087342554165,-0.011971956744185793,0.07102528458554541,-0.6368666127746575,1.0,1.0
4.57,-0.8456503087968132,-0.025622880903448827,0.036885901933642246,-0.6016517605773477,1.0,1.0
4.58,-0.8758120779597278,-0.038290190527400576,-0.011144003172617047,-0.5613896396137019,1.0,1.0
4.59,-0.9097052000087763,-0.05106034957994952,-0.07482520118519302,-0.5156161332155507,1.0,1.0
4.6,-0.9459082071778121,-0.0643260558793758,-0.14506037810228908,-0.4668838830578238,1.0,1.0
4.61,-0.9822444769499244,-0.07900547432461073,-0.20805683205021366,-0.418151632900097,1.0,1.0
4.62,-1.0199133727527985,-0.09512104479098453,-0.2515869904459069,-0.36878122232363764,1.0,1.0
4.63,-1.063579085694102,-0.112807406530479,-0.27672687967667803,-0.31128877005422384,1.0,1.0
4.64,-1.1111094141246156,-0.1310061454233486,-0.2844547055491719,-0.2472406698469255,1.0,1.0
4.65,-1.1631262501920279,-0.1476864527522015,-0.27428136516006607,-0.176578907118221,1.0,1.0
4.66,-1.2214508494717138,-0.16041360204370073,-0.25452160786584127,-0.09831723394825245,1.0,1.0
4.67,-1.2843507981236835,-0.1673325636038751,-0.2362291592815837,-0.015646452430679872,1.0,1.0
4.68,-1.3490275814833352,-0.16861163649770194,-0.22449068960184615,0.06789454783970911,1.0,1.0
4.69,-1.4161919334337432,-0.1649763766941941,-0.2150020932773917,0.15514848145544918,1.0,1.0
4.7,-1.487265321741053,-0.1579601756742551,-0.20551349695293722,0.24814585883977872,1.0,1.0
4.71,-1.5644687897898681,-0.14897936356914868,-0.19309028320854835,0.34967138000171005,1.0,1.0
4.72,-1.6462920280786588,-0.1396219355564155,-0.17186321720435638,0.4577525491015259,1.0,1.0
4.73,-1.7277598994259127,-0.13107608303479468,-0.1343490245195286,0.5667619515376799,1.0,1.0
4.74,-1.8033197953701214,-0.12488641742285486,-0.07900213997956626,0.6699118810382017,1.0,1.0
4.75,-1.8682186830682337,-0.12169808513634205,-0.008277860159147868,0.7621550688367569,1.0,1.0
4.76,-1.9212571990925638,-0.12082816596937093,0.07144591308240268,0.8418090920112319,1.0,1.0
4.77,-1.9623909225754192,-0.12125377560480222,0.15541509952479154,0.9076556443076848,1.0,1.0
4.78,-1.9931301630183311,-0.12297790602601323,0.2371236523480244,0.9599847986437199,1.0,1.0
4.79,-2.0131639743474534,-0.1262242079904626,0.3134432693824511,0.9977522925159592,1.0,1.0
4.8,-2.021559518341255,-0.1309889415189287,0.38456372255456056,1.0214802571760901,1.0,1.0
4.81,-2.019605000162804,-0.1380462823103066,0.44930431745573296,1.032154940543973,1.0,1.0
4.82,-2.0043686425444247,-0.14646497553838908,0.502264379827482,1.0268756134435528,1.0,1.0
4.83,-1.9755839202799639,-0.15530591242060332,0.5375580453312262,1.0043079404538438,1.0,1.0
4.84,-1.936333641587252,-0.16522433731659386,0.5590893333412846,0.9713556570138561,1.0,1.0
4.85,-1.8882480523105876,-0.17656395431683647,0.5668465053879778,0.9360827902330252,1.0,1.0
4.86,-1.830945132987819,-0.18942948283953917,0.5615544119740293,0.9055091047174033,1.0,1.0
4.87,-1.7627591010804937,-0.20304300720658505,0.5529462008755553,0.8771979879591049,1.0,1.0
4.88,-1.6836011148532273,-0.21736712762575694,0.5492290188103052,0.8493509878689756,1.0,1.0
4.89,-1.596580635044465,-0.23303764056474655,0.5617500531353584,0.8183131856851859,1.0,1.0
4.9,-1.5065395362326415,-0.2476983591138729,0.6000468104655019,0.7789792980578769,1.0,1.0
4.91,-1.4191192686146503,-0.257833702804723,0.6561958237669129,0.7278104353922634,1.0,1.0
4.92,-1.3376958181350886,-0.2624712770396507,0.7099971431323765,0.665966889358767,1.0,1.0
4.93,-1.260661149383503,-0.2637054701828169,0.7429626788163062,0.5970455641356959,1.0,1.0
4.94,-1.183457681334688,-0.2620598793252619,0.755190251399366,0.5185518326316425,1.0,1.0
4.95,-1.105410216799723,-0.25858169864906616,0.7460929373975693,0.43216811776871916,1.0,1.0
4.96,-1.0248307628063105,-0.2565621098693395,0.7133621711072347,0.3394027987184745,1.0,1.0
4.97,-0.9383433334098527,-0.259254894908975,0.6708102185181863,0.24025587548090843,1.0,1.0
4.98,-0.8463477164195787,-0.2683056446255275,0.6388228886409018,0.1375700626485551,1.0,1.0
4.99,-0.7532415777370028,-0.28193412890946024,0.6315841656717301,0.036566672738313835,1.0,1.0
5.0,-0.6605352268636555,-0.29852093675777025,0.6428335324481452,-0.06461076092249123,1.0,1.0
5.01,-0.5658299369441651,-0.3174452316196527,0.662397648581041,-0.17025531751442102,1.0,1.0
5.02,-0.46814844888930596,-0.3372297217025298,0.6814726618106146,-0.2831516970464889,1.0,1.0
5.03,-0.3677572879052309,-0.3563410155254981,0.6917438227803847,-0.40254570993291994,1.0,1.0
5.04,-0.26856549034884164,-0.3734327205687397,0.6831356116819106,-0.5243763353272376,1.0,1.0
5.05,-0.1768808194324118,-0.38719584410465424,0.65320251399858,-0.6408116044540931,1.0,1.0
5.06,-0.09599041936515477,-0.3966056318264914,0.6113353054741827,-0.7458180006272904,1.0,1.0
5.07,-0.025316818867073536,-0.4031505954644942,0.5631097592065946,-0.8393375092633092,1.0,1.0
5.08,0.03509556119413982,-0.40822649526420707,0.5135147248097037,-0.9209640282775021,1.0,1.0
5.09,0.0832033609046502,-0.4114241774987742,0.4707671310593264,-0.9869846243245182,1.0,1.0
5.1,0.11571943605524447,-0.4110875793688198,0.4381928776980548,-1.0331062182237956,1.0,1.0
5.11,0.13135558148285265,-0.40590396816752145,0.41217260324130317,-1.05909675164125,1.0,1.0
5.12,0.1308225310705478,-0.39423523299576785,0.39280412826973643,-1.0643180641581493,1.0,1.0
5.13,0.11194366230141864,-0.37665733065370316,0.38625014936521634,-1.0461594995160437,1.0,1.0
5.14,0.07707328116314474,-0.35451665366114504,0.39955374833558555,-1.0057813493853556,1.0,1.0
5.15,0.030893347110470103,-0.3282619995246994,0.43281274576150836,-0.9522338887953771,1.0,1.0
5.16,-0.025276840086150696,-0.29793076803658347,0.4879639891401417,-0.8938132031896255,1.0,1.0
5.17,-0.09324076765501571,-0.26150337041707056,0.5653400684457447,-0.8353925175838742,1.0,1.0
5.18,-0.17475305986996176,-0.2179326124840804,0.6517156411724799,-0.7769138173946017,1.0,1.0
5.19,-0.275233062589421,-0.16699409548430982,0.7366239051892477,-0.7090367546749106,1.0,1.0
5.2,-0.39512498449031436,-0.10689262939133533,0.8147825491401666,-0.6223049523108606,1.0,1.0
5.21,-0.5273659076096029,-0.040246199660358,0.880175607314371,-0.5145138561286497,1.0,1.0
5.22,-0.6569859995350593,0.02565223422627616,0.9321183356472096,-0.3954679307433453,1.0,1.0
5.23,-0.7703924747529104,0.08638949678694237,0.9770179821722056,-0.27851053036480033,1.0,1.0
5.24,-0.8656396992582441,0.1422647863593779,1.0256348107624518,-0.17071943418259009,1.0,1.0
5.25,-0.9455084193685835,0.1946244954634005,1.0818816446445272,-0.07192059844615034,1.0,1.0
5.26,-1.015115919042055,0.24354342368344448,1.1486931012383668,0.020264574768883208,1.0,1.0
5.27,-1.0765943999278784,0.2910411597992364,1.23141018424825,0.10780858130222885,1.0,1.0
5.28,-1.1324314306168084,0.33835189695394247,1.3196443480076105,0.18955112948346364,1.0,1.0
5.29,-1.1853366840380621,0.3855504347319972,1.3973138890552068,0.2649700880608985,1.0,1.0
5.3,-1.2322451203208868,0.43087898289919385,1.449843540872032,0.32942429035284476,1.0,1.0
5.31,-1.2676485518714655,0.4725049516368919,1.4722444538441979,0.37664816133902335,1.0,1.0
5.32,-1.2909695074098018,0.510166542399571,1.4687229129402763,0.405713467683096,1.0,1.0
5.33,-1.30425134684973,0.5436767562261454,1.4483762321620646,0.42172549273492077,1.0,1.0
5.34,-1.3122471030343024,0.5732599918699182,1.41922569912405,0.43129789901590276,1.0,1.0
5.35,-1.3176220280250428,0.5991406480841923,1.3867786125176422,0.438317663621956,1.0,1.0
5.36,-1.319798650541954,0.6224407186354822,1.355912306494773,0.4427847865530814,1.0,1.0
5.37,-1.3203761218219507,0.6436838006148284,1.3248542721338008,0.44469926780927765,1.0,1.0
5.38,-1.3218864313234815,0.6641414869576144,1.2947255332891408,0.44649771989843184,1.0,1.0
5.39,-1.3241074747080848,0.6839259770404916,1.2665923342900367,0.4486442594887126,1.0,1.0
5.4,-1.3233967408250116,0.7031120704478944,1.2360234028323869,0.4473099240677272,1.0,1.0
5.41,-1.317932974098887,0.7198148176520774,1.1983233510442968,0.4396519990429418,1.0,1.0
5.42,-1.3088266962220132,0.7321343092084097,1.1558203087455805,0.42671474691773525,1.0,1.0
5.43,-1.2976326375636118,0.7395394680674071,1.1109646814818837,0.40948441561196786,1.0,1.0
5.44,-1.2869272084498231,0.7413346580938307,1.0635618062976833,0.3906876905511301,1.0,1.0
5.45,-1.278398401852946,0.7389784711841496,1.0110517185969912,0.3724130967419828,1.0,1.0
5.46,-1.268625810960691,0.7343034971570048,0.9498453812752266,0.3506576279215689,1.0,1.0
5.47,-1.2548109211084575,0.7270853372590931,0.8786319985514855,0.32234651116326984,1.0,1.0
5.48,-1.2358876314716365,0.7158279998017283,0.8006689957618954,0.2852751922932848,1.0,1.0
5.49,-1.2119447837856112,0.6994468908106127,0.7244667634242663,0.24095205048316168,1.0,1.0
5.5,-1.1776074530596423,0.6773436136102716,0.6549750229202203,0.1822993065433259,1.0,1.0
5.51,-1.1291887072752875,0.6474462197118747,0.5910032977830709,0.10339947295462515,1.0,1.0
5.53,-1.0692205358909947,0.6103044860610142,0.5319685773520576,0.007095264309592838,1.0,1.0
5.54,-1.0061429037682572,0.5705223270796221,0.4807105930838707,-0.09210967351149425,1.0,1.0
5.55,-0.9492841931224094,0.5322286798284731,0.4390390257208025,-0.18261242380441606,1.0,1.0
5.56,-0.9003768177934418,0.4967848967442715,0.4019650256489648,-0.2620924032283283,1.0,1.0
5.57,-0.8590654108398178,0.46333826256446614,0.363619358028489,-0.3327541659570321,1.0,1.0
5.58,-0.8228179828030899,0.43197853679037834,0.32400202285937496,-0.3968022661643308,1.0,1.0
5.59,-0.7896355946371145,0.40263465981679536,0.2802762233023528,-0.45823971011317954,1.0,1.0
5.6,-0.7584521455172826,0.3751158927034098,0.22940952135682358,-0.5191550228103382,1.0,1.0
5.61,-0.7280238511482153,0.34998323233347894,0.17365179037807052,-0.580070335507497,1.0,1.0
5.62,-0.7003496505760565,0.3276181565876179,0.11613328894735676,-0.6374467586098687,1.0,1.0
5.63,-0.6786722671423271,0.3084320631802153,0.06438620177584727,-0.6851927608477373,1.0,1.0
5.64,-0.663169384317795,0.2932851473322659,0.022264659741722488,-0.7203495984615257,1.0,1.0
5.65,-0.6515755378501652,0.28206520966711823,-0.011072594148731983,-0.7451218256250371,1.0,1.0
5.66,-0.64309115212098,0.2765674402111959,-0.03494081583086488,-0.7593934131712284,1.0,1.0
5.67,-0.6374497019240872,0.2763804412501101,-0.04556413089102736,-0.76473075485517,1.0,1.0
5.68,-0.6340737159794901,0.28012042047182595,-0.04147131779602553,-0.7633964194341845,1.0,1.0
5.69,-0.6322080395364232,0.28640358556430867,-0.027923167373995163,-0.7564926839951733,1.0,1.0
5.7,-0.6322080395364232,0.2942949417221292,-0.00992418053173107,-0.7452378547920793,1.0,1.0
5.71,-0.6327855108164201,0.303644889776419,0.00911170446557668,-0.7315464130810988,1.0,1.0
5.72,-0.6327855108164201,0.3141542313894406,0.02471408708156106,-0.7176229130360338,1.0,1.0
5.73,-0.6308754135056612,0.32645876302888593,0.03923066125216979,-0.7040475004920954,1.0,1.0
5.74,-0.628165740576445,0.34141867991574953,0.055419967352141115,-0.6889637087766087,1.0,1.0
5.75,-0.625722592853381,0.3602681751931977,0.07454878190107998,-0.6705730858004187,1.0,1.0
5.76,-0.6249230172349238,0.38341864657561914,0.09700740901583774,-0.6482954857283151,1.0,1.0
5.77,-0.6276326901641401,0.40963590091984753,0.1231059399371208,-0.6213187043910021,1.0,1.0
5.78,-0.6382936984102365,0.43776054466715114,0.15496610305954173,-0.5850595896903121,1.0,1.0
5.79,-0.6574390923855183,0.46917637012956465,0.19468125880932025,-0.5381838062052602,1.0,1.0
5.8,-0.6781392167300223,0.5029857822938765,0.23752667314036216,-0.4877691331254213,1.0,1.0
5.81,-0.6971957689699195,0.537468390718097,0.27714400830947616,-0.4405452621392427,1.0,1.0
5.82,-0.7168742133575062,0.5730729929088325,0.3141593160329151,-0.39291528906841683,1.0,1.0
5.83,-0.7408614819112233,0.610188546705141,0.34673063477676663,-0.3407021638994234,1.0,1.0
5.84,-0.7746213413571955,0.6495742678890313,0.3697673815232515,-0.2774662678614205,1.0,1.0
5.85,-0.8257053392030742,0.6908524185591095,0.37925597784770615,-0.1956657050966643,1.0,1.0
5.86,-0.8994439795719085,0.7332600429541462,0.37299546068517936,-0.08775857974741161,1.0,1.0
5.87,-0.9945490573006275,0.7752861894685676,0.3522574975843099,0.04509481651591535,1.0,1.0
5.88,-1.1033801831461956,0.8138939949743409,0.3269219671922097,0.19291597532768812,1.0,1.0
5.89,-1.2209177990594093,0.8458895172161204,0.3007060515741293,0.34746682582790756,1.0,1.0
5.9,-1.3464955920248873,0.8709698178769472,0.27654436815000294,0.5086893534330549,1.0,1.0
5.91,-1.4771817847749535,0.888876838390523,0.2621647427923245,0.6746110623034113,1.0,1.0
5.92,-1.6084454488050164,0.897852788522641,0.26901218343883804,0.8428533545146121,1.0,1.0
5.93,-1.733845558299726,0.8992739806268931,0.2996300251868199,1.0052361737901812,1.0,1.0
5.94,-1.8519162246252445,0.8947373858309519,0.3425732600985264,1.1597290097068802,1.0,1.0
5.95,-1.9645675450923306,0.8815876188873987,0.3921291662631516,1.306273847681187,1.0,1.0
5.96,-2.0672241703287013,0.8610925327523956,0.4437588687378635,1.4377929085235295,1.0,1.0
5.97,-2.155666117903611,0.8332670873428293,0.49071274745681365,1.5473824567948948,1.0,1.0
5.98,-2.229804546081673,0.7995698745551689,0.5256640409282319,1.6350424924952827,1.0,1.0
5.99,-2.289372929656736,0.7620952827535757,0.5417750905636718,1.702165365629199,1.0,1.0
6.0,-2.3355706320564877,0.7206189131847464,0.5361993174657964,1.7496212949494616,1.0,1.0
6.01,-2.36653197683786,0.6757765623163727,0.5116561337770785,1.77845454295945,1.0,1.0
6.02,-2.3816794927208558,0.6285032249538838,0.4706693104786619,1.789709372162544,1.0,1.0
6.03,-2.382034859662392,0.5795842967338397,0.41872658214582353,1.7888391534097283,1.0,1.0
6.04,-2.37039659232707,0.5299547724616698,0.3604255160697938,1.7821674763048019,1.0,1.0
6.05,-2.3494610373837976,0.47995125026732827,0.29821162676718505,1.77004242834889,1.0,1.0
6.06,-2.321342628134719,0.4286761351376031,0.23492171107726706,1.7493892366153774,1.0,1.0
6.07,-2.284428887082609,0.3755684301892374,0.17163179538734896,1.717887317763418,1.0,1.0
6.08,-2.2383644472859343,0.3209273337599681,0.11029829131072054,1.674202336372027,1.0,1.0
6.09,-2.1831493087446927,0.2659122394085272,0.052388507557348876,1.6169999570202191,1.0,1.0
6.1,-2.120471464431184,0.20966295191392012,-0.004151788066720045,1.5479045880465843,1.0,1.0
6.11,-2.055083947188459,0.1529274671204899,-0.05726836336753228,1.4734138628054871,1.0,1.0
6.12,-1.986453706604213,0.09742617547022596,-0.10461352440914021,1.398865122980869,1.0,1.0
6.13,-1.9103163393800076,0.04278507904095668,-0.15049137674078095,1.321995799815407,1.0,1.0
6.14,-1.8225851256881718,-0.011369820089489547,-0.19627140849175723,1.2403112662176927,1.0,1.0
6.15,-1.7191733457010359,-0.06601091651875884,-0.24019284921010836,1.1478940346685749,1.0,1.0
6.16,-1.5954168083109328,-0.12173660692232573,-0.2808862107665317,1.0380144134796043,1.0,1.0
6.17,-1.449449837074795,-0.17779889545584707,-0.3174711079350469,0.9046969005481079,1.0,1.0
6.18,-1.286380831777211,-0.23292618918393945,-0.34994754071565404,0.7489277437939458,1.0,1.0
6.19,-1.1161600667812037,-0.2835655078459727,-0.3836956410448993,0.5777847224066891,1.0,1.0
6.2,-0.946250247859041,-0.3258272730513624,-0.4209652822780659,0.3956189301504242,1.0,1.0
6.21,-0.777850738438409,-0.35918788770906823,-0.46312595254445643,0.20132808993824783,1.0,1.0
6.22,-0.6130892980817567,-0.38360247206842957,-0.512036242876696,0.00013351428706034286,1.0,1.0
6.23,-0.4540092867029206,-0.3979677322590403,-0.573076285211331,-0.2023953967851126,1.0,1.0
6.24,-0.30350250278865354,-0.4047408346295679,-0.643702744451085,-0.3973824119995419,1.0,1.0
6.25,-0.16039179334511602,-0.4064163453208966,-0.7127934205744066,-0.5840153271869322,1.0,1.0
