Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
0.868,-3.736774193548387,-9.329354838709676,0.0842974193548387,10.439032258064515,1.0,0.0
0.878,-3.7993548387096774,-9.463225806451613,0.13268451612903226,10.591612903225805,1.0,0.0
0.888,-3.8116129032258064,-9.578387096774192,0.16574903225806453,10.70741935483871,1.0,0.0
0.898,-3.819032258064516,-9.689032258064517,0.14952,10.81709677419355,1.0,0.0
0.908,-3.794193548387097,-9.773225806451611,0.13922967741935482,10.895806451612902,1.0,0.0
0.918,-3.7539354838709675,-9.807419354838709,0.12822967741935484,10.92290322580645,1.0,0.0
0.929,-3.6902258064516125,-9.79516129032258,0.12026193548387096,10.904516129032256,1.0,0.0
0.939,-3.6008387096774195,-9.741935483870968,0.13932645161290322,10.848387096774193,1.0,0.0
0.949,-3.502451612903226,-9.656129032258063,0.20971032258064518,10.768387096774193,1.0,0.0
0.959,-3.348258064516129,-9.533548387096776,0.34296838709677424,10.688709677419354,1.0,0.0
0.969,-3.111806451612903,-9.400322580645161,0.5056135483870968,10.649032258064516,1.0,0.0
0.979,-2.822774193548387,-9.254193548387097,0.6773232258064515,10.637419354838709,1.0,0.0
0.989,-2.5434193548387096,-9.076129032258065,0.8403877419354838,10.602903225806452,1.0,0.0
0.999,-2.295354838709677,-8.948387096774194,0.9592858064516129,10.558387096774194,1.0,0.0
1.01,-2.0460000000000003,-8.897096774193548,1.0231890322580646,10.554516129032258,1.0,0.0
1.02,-1.798258064516129,-8.89258064516129,1.0168664516129031,10.579677419354839,1.0,0.0
1.03,-1.5711612903225807,-8.91193548387097,0.9664470967741935,10.617741935483872,1.0,0.0
1.04,-1.3701935483870968,-8.951290322580645,0.8964148387096774,10.661290322580646,1.0,0.0
1.05,-1.1863225806451614,-9.003225806451614,0.812866451612903,10.709032258064516,1.0,0.0
1.06,-1.0118064516129035,-9.043870967741936,0.7160922580645162,10.744516129032258,1.0,0.0
1.07,-0.8463225806451614,-9.053870967741936,0.6167374193548387,10.744516129032258,1.0,0.0
1.08,-0.6901935483870969,-9.044193548387097,0.533834193548387,10.718387096774196,1.0,0.0
1.09,-0.5389032258064517,-9.04741935483871,0.48199548387096774,10.699032258064516,1.0,0.0
1.1,-0.3847096774193549,-9.057096774193548,0.4665116129032258,10.689354838709678,1.0,0.0
1.11,-0.23880645161290326,-9.073225806451614,0.48506,10.686129032258066,1.0,0.0
1.12,-0.10345161290322588,-9.096451612903227,0.5249354838709678,10.689354838709678,1.0,0.0
1.13,0.046019354838709614,-9.189032258064515,0.6594516129032258,10.725806451612904,1.0,0.0
1.14,0.3034387096774193,-9.454193548387098,0.8500967741935483,10.732258064516131,1.0,0.0
1.15,0.595051612903226,-9.638387096774194,0.9446129032258064,10.696774193548386,1.0,0.0
1.16,0.8111806451612903,-9.612580645161291,0.9601612903225806,10.583870967741936,1.0,0.0
1.17,0.9879548387096774,-9.515806451612903,0.9786129032258064,10.429032258064515,1.0,0.0
1.18,1.136664516129032,-9.412580645161292,1.0131258064516129,10.27741935483871,1.0,0.0
1.19,1.2060193548387095,-9.302903225806451,0.9805451612903225,10.148387096774194,1.0,0.0
1.2,1.2198903225806452,-9.204516129032259,0.9629967741935485,10.048387096774194,1.0,0.0
1.21,1.2260193548387097,-9.098387096774195,0.9975483870967741,9.944838709677418,1.0,0.0
1.22,1.195051612903226,-9.00741935483871,1.0290645161290322,9.862903225806452,1.0,0.0
1.23,1.1405999999999998,-8.956451612903226,1.063258064516129,9.82483870967742,1.0,0.0
1.24,1.056890322580645,-8.946774193548388,1.096290322580645,9.828709677419354,1.0,0.0
1.25,0.9458903225806452,-8.974193548387097,1.1029032258064515,9.866774193548387,1.0,0.0
1.26,0.8262129032258064,-9.032903225806454,1.0551935483870967,9.926451612903227,1.0,0.0
1.27,0.6504064516129031,-9.131935483870967,0.9324354838709676,9.989032258064517,1.0,0.0
1.28,0.392341935483871,-9.25290322580645,0.7430806451612902,10.025806451612903,1.0,0.0
1.29,0.08169677419354836,-9.392258064516128,0.4885645161290321,10.052903225806451,1.0,0.0
1.3,-0.22120645161290323,-9.559032258064516,0.19727419354838707,10.111290322580645,1.0,0.0
1.31,-0.48862580645161297,-9.675806451612903,-0.08724193548387102,10.19258064516129,1.0,0.0
1.32,-0.7366903225806452,-9.705161290322579,-0.334983870967742,10.226451612903226,1.0,0.0
1.33,-0.9628193548387097,-9.670322580645161,-0.5231129032258066,10.211935483870967,1.0,0.0
1.34,-1.1689483870967743,-9.60483870967742,-0.6627580645161291,10.171612903225807,1.0,0.0
1.35,-1.3595935483870967,-9.51,-0.7508225806451613,10.101612903225806,1.0,0.0
1.36,-1.5370129032258064,-9.385806451612902,-0.7737258064516129,9.991935483870968,1.0,0.0
1.37,-1.7344322580645162,-9.254838709677419,-0.7414354838709678,9.883548387096775,1.0,0.0
1.38,-1.9566903225806453,-9.128064516129033,-0.7178870967741936,9.809354838709679,1.0,0.0
1.39,-2.1912064516129033,-8.999354838709676,-0.7698225806451613,9.774516129032257,1.0,0.0
1.4,-2.447012903225807,-8.845483870967742,-0.9128225806451614,9.768064516129032,1.0,0.0
1.41,-2.7228193548387094,-8.683548387096774,-1.1766612903225806,9.813225806451612,1.0,0.0
1.42,-2.9783999999999997,-8.529354838709676,-1.6547258064516128,9.997096774193547,1.0,0.0
1.43,-3.185690322580645,-8.383548387096774,-2.329887096774194,10.345483870967744,1.0,0.0
1.44,-3.3212903225806456,-8.236774193548387,-2.821177419354839,10.516451612903225,1.0,0.0
1.45,-3.3893548387096772,-8.064516129032258,-2.9466612903225804,10.38516129032258,1.0,0.0
1.46,-3.434516129032258,-7.849677419354839,-2.879241935483871,10.228709677419356,1.0,0.0
1.47,-3.4738709677419357,-7.575161290322581,-2.752951612903226,10.086129032258064,1.0,0.0
1.48,-3.4858064516129033,-7.2442935483870965,-2.6186290322580645,9.930000000000001,1.0,0.0
1.49,-3.467741935483871,-6.909774193548388,-2.573145161290323,9.689354838709678,1.0,0.0
1.5,-3.424516129032258,-6.687838709677419,-2.7218548387096773,9.511290322580646,1.0,0.0
1.51,-3.381612903225806,-6.649451612903225,-3.054951612903226,9.595161290322581,1.0,0.0
1.52,-3.374516129032258,-6.758806451612903,-3.4468870967741934,9.827741935483871,1.0,0.0
1.53,-3.4151612903225805,-6.9433225806451615,-3.6826935483870966,10.051612903225807,1.0,0.0
1.54,-3.491612903225806,-7.158806451612903,-3.7476290322580645,10.276774193548386,1.0,0.0
1.55,-3.5867741935483872,-7.414935483870968,-3.795241935483871,10.548387096774194,1.0,0.0
