"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.318039267E1,-7.266171169E0,-9.688218870E0,-7.962653491E-1,1.213642727E1
3.319043467E1,-3.160249321E0,-9.612122621E0,-2.635117900E-1,1.012173481E1
3.320047767E1,-2.553483168E0,-8.625503213E0,-2.331035497E0,9.292648086E0
3.321051967E1,-3.637094436E0,-7.520171878E0,-3.287243829E0,8.977049237E0
3.322056267E1,-2.529267217E0,-7.334477173E0,-2.560374112E0,8.169899856E0
3.323060467E1,-4.255910531E-1,-8.156843031E0,-2.216498921E0,8.463337607E0
3.324064767E1,1.292710038E0,-8.596344903E0,-2.067814898E0,8.935552774E0
3.325068967E1,2.307394619E0,-7.941721044E0,-2.280446410E0,8.578778403E0
3.326073267E1,2.720271779E0,-6.314719255E0,-2.334721289E0,7.261300250E0
3.327077467E1,2.653822851E0,-4.343715245E0,-2.228815350E0,5.556820648E0
3.328081767E1,2.458058948E0,-2.522344991E0,-2.051902578E0,4.076098899E0
3.329085967E1,2.083796362E0,-9.505005723E-1,-1.377301707E0,2.672567793E0
3.330090267E1,1.651667391E0,5.072073662E-1,-5.867090338E-1,1.824689555E0
3.331094467E1,1.578753342E0,1.687000068E0,2.594929987E-1,2.325030745E0
3.332098767E1,1.208110914E0,2.876401500E0,1.024175928E0,3.283619025E0
3.333102967E1,5.252759935E-1,3.735112481E0,1.427221287E0,4.032857637E0
3.334107267E1,-3.342193915E-1,4.450124044E0,1.432787252E0,4.687023141E0
3.335111567E1,-1.240749779E0,5.061591944E0,1.433968828E0,5.405130860E0
3.336115767E1,-2.159317391E0,5.531131546E0,9.325524708E-1,6.010467693E0
3.337120067E1,-3.173677452E0,5.829150095E0,2.644502681E-1,6.642375580E0
3.338124267E1,-4.226022780E0,5.903547143E0,-1.510897867E-1,7.261815581E0
3.339128567E1,-5.073617912E0,5.786366603E0,-3.182255025E-1,7.702266202E0
3.340132767E1,-5.587393456E0,5.386845068E0,-3.097755450E-1,7.767433701E0
3.341137067E1,-5.862363449E0,4.747725686E0,-5.941162866E-1,7.567111640E0
3.342141267E1,-5.608583180E0,4.012333068E0,-1.216975147E0,7.002574559E0
3.343145567E1,-5.051467490E0,3.412179531E0,-1.662345430E0,6.318519232E0
3.344149767E1,-4.354098438E0,2.903630229E0,-1.783842970E0,5.529135326E0
3.345154067E1,-3.598944862E0,2.359004191E0,-1.781168453E0,4.657238018E0
3.346158267E1,-2.807440608E0,1.756533988E0,-1.544948835E0,3.654312701E0
3.347162567E1,-2.103141144E0,1.250494895E0,-1.389023035E0,2.813596479E0
3.348166767E1,-1.483896009E0,9.306574613E-1,-1.442185481E0,2.268913758E0
3.349171067E1,-8.769772442E-1,7.615454596E-1,-1.454823653E0,1.861599430E0
3.350175267E1,-2.917028064E-1,7.409205759E-1,-1.458254946E0,1.661493699E0
3.351179567E1,1.239647725E-1,5.981005794E-1,-1.378299826E0,1.507581500E0
3.352183767E1,3.659091076E-1,2.854113668E-1,-1.282981440E0,1.364327856E0
3.353188067E1,5.026838140E-1,-5.757110059E-2,-1.110796873E0,1.220604417E0
3.354192367E1,6.625880590E-1,-2.822918773E-1,-1.002610958E0,1.234479799E0
3.355196567E1,9.126546152E-1,-2.268678743E-1,-9.386699009E-1,1.328724449E0
3.356200867E1,1.099546830E0,5.036499202E-2,-6.972501341E-1,1.302957257E0
3.357205067E1,1.162500585E0,3.024647713E-1,-3.110742116E-1,1.240830252E0
3.358209367E1,9.704673520E-1,3.028156042E-1,8.864846706E-2,1.020471813E0
3.359213567E1,4.694992572E-1,1.119262326E-1,4.567949387E-1,6.645439414E-1
3.360217867E1,-6.858445918E-2,-1.752240962E-1,7.103524288E-1,7.348522879E-1
3.361222087E1,-5.099369927E-1,-3.807589889E-1,9.314397456E-1,1.128092702E0
3.362226387E1,-8.319355573E-1,-4.933114582E-1,1.184303244E0,1.529067409E0
3.363230587E1,-1.024551173E0,-4.932787138E-1,1.354637314E0,1.768635420E0
3.364234887E1,-1.036611202E0,-4.221420729E-1,1.378202763E0,1.775446301E0
3.365239087E1,-1.023392694E0,-2.379325604E-1,1.300114367E0,1.671598599E0
3.366243387E1,-9.857263921E-1,-6.319670677E-3,1.179282313E0,1.537011136E0
3.367247588E1,-8.987205541E-1,1.835984784E-1,1.106456412E0,1.437237916E0
3.368251887E1,-7.889218310E-1,2.243120563E-1,9.895225507E-1,1.285250338E0
3.369256087E1,-5.838038447E-1,1.951946765E-1,9.172217292E-1,1.104637312E0
3.370260387E1,-4.167841230E-1,1.957986939E-1,8.503547251E-1,9.670311744E-1
3.371264687E1,-2.003735554E-1,1.574152315E-1,7.762172931E-1,8.169714824E-1
3.372268887E1,-6.625333875E-2,1.068987966E-1,6.966361034E-1,7.078973924E-1
3.373273187E1,-6.515128478E-2,8.791171789E-2,6.285774368E-1,6.380303708E-1
3.374277387E1,-1.267603263E-1,8.212414384E-2,5.370656613E-1,5.578997042E-1
3.375281687E1,-2.106481366E-1,1.079583120E-1,4.213966260E-1,4.833246849E-1
3.376285887E1,-3.302848001E-1,1.458213723E-1,3.769945514E-1,5.219931164E-1
3.377290187E1,-3.709214871E-1,2.130164051E-1,3.861641550E-1,5.762651239E-1
3.378294387E1,-3.287089755E-1,2.756096792E-1,4.819473946E-1,6.452004162E-1
3.379298687E1,-2.725610872E-1,2.333758253E-1,5.229170440E-1,6.341892911E-1
3.380302887E1,-2.014687389E-1,1.870518440E-1,4.527937255E-1,5.297170971E-1
3.381307187E1,-1.613031913E-1,1.443385184E-1,2.727509755E-1,3.482031333E-1
3.382311387E1,-1.117560603E-1,1.550751758E-1,1.050324384E-1,2.181044252E-1
3.383315687E1,-3.300256222E-2,2.576154578E-1,2.853441238E-4,2.597209553E-1
3.384319887E1,5.243112395E-2,4.430885535E-1,-5.890887044E-2,4.500519348E-1
3.385324187E1,1.376668453E-1,6.600518292E-1,-5.277755320E-2,6.763180078E-1
3.386328387E1,2.092974298E-1,8.994578880E-1,-4.981126070E-2,9.248302915E-1
3.387332687E1,2.775858919E-1,1.124874483E0,-1.791803588E-1,1.172391629E0
3.388336887E1,3.451780969E-1,1.309642405E0,-3.268166703E-1,1.393240928E0
3.389341188E1,3.731139006E-1,1.311478431E0,-3.487641943E-1,1.407418246E0
3.390345487E1,3.739070754E-1,1.124503770E0,-2.004046188E-1,1.201864069E0
3.391349687E1,3.969750720E-1,7.324614090E-1,5.692081712E-2,8.350622150E-1
3.392353987E1,4.629307875E-1,3.625677162E-1,3.315552173E-1,6.750474983E-1
3.393358187E1,5.569274104E-1,1.957168329E-1,5.139773091E-1,7.827169944E-1
3.394362487E1,5.679701329E-1,1.720736164E-1,6.335634307E-1,8.681025412E-1
3.395366687E1,4.297649418E-1,2.045157230E-1,8.194019043E-1,9.475991067E-1
3.396370987E1,2.946702684E-1,3.280282134E-1,1.083221843E0,1.169530947E0
3.397375187E1,2.398621416E-1,5.769424295E-1,1.316416404E0,1.457171426E0
3.398379487E1,2.520246425E-1,8.804766566E-1,1.467778013E0,1.730065854E0
3.399383687E1,3.000920077E-1,1.266265420E0,1.361148189E0,1.883137732E0
3.400387987E1,3.765974524E-1,1.717636555E0,1.187883421E0,2.122066917E0
3.401392187E1,4.224078289E-1,2.047322454E0,1.214495927E0,2.417634786E0
3.402396487E1,4.845694323E-1,2.294392458E0,1.418622226E0,2.740717663E0
3.403400687E1,6.002868533E-1,2.367200233E0,1.790685820E0,3.028289444E0
3.404404987E1,6.760371666E-1,2.424961368E0,1.866320139E0,3.133786009E0
3.405409187E1,6.277777570E-1,2.347332564E0,1.574213710E0,2.895207054E0
3.406413487E1,-2.609257127E-1,2.049120473E0,-5.194900274E-2,2.066319346E0
3.407417687E1,-2.674286352E0,1.783145251E0,-2.160946718E0,3.873126023E0
3.408421987E1,-5.535277222E0,1.742850333E0,-3.420991285E0,6.736468109E0
3.409426287E1,-6.394623796E0,1.796281605E0,-3.109967360E0,7.334148763E0
3.410430487E1,-6.436239014E0,2.220525752E0,-4.292826342E0,8.048867328E0
3.411434788E1,-5.971705213E0,2.644334282E0,-5.907961206E0,8.806689080E0
3.412438987E1,-4.748024479E0,2.489504689E0,-5.546791559E0,7.714160139E0
3.413443287E1,-3.606669034E0,2.049599944E0,-3.045685995E0,5.146370044E0
3.414447487E1,-3.074028618E0,1.305562803E0,-2.577878922E0,4.218957918E0
3.415451787E1,-2.929098362E0,5.970650375E-1,-4.225288078E0,5.175824882E0
3.416455987E1,-1.970043898E0,2.722563010E-1,-3.723409279E0,4.221252552E0
3.417460287E1,-8.170606792E-1,9.862282294E-1,-1.300520164E0,1.825263534E0
3.418464488E1,-2.806455937E-1,2.219630544E0,5.980538017E-1,2.315856224E0
3.419468787E1,-5.284333438E-1,2.976923908E0,6.217905736E-1,3.086736346E0
3.420472987E1,-5.098470917E-1,3.718418680E0,1.388915885E0,4.001958130E0
3.421477287E1,-7.592802483E-1,4.376666059E0,5.198566478E-1,4.472355444E0
3.422481487E1,-1.497145362E0,4.492753755E0,-5.578128250E-1,4.768378727E0
3.423485787E1,-2.074618718E0,3.978279469E0,1.374526910E-1,4.488835439E0
3.424489987E1,-1.956345333E0,2.612203247E0,1.586944853E0,3.628951203E0
3.425494288E1,-6.351999933E-1,6.848972332E-1,5.536648979E0,5.614894938E0
3.426498587E1,5.858489084E-1,-5.854553908E-1,7.387412601E0,7.433696382E0
3.427502787E1,5.127324003E-1,-1.018027727E0,7.315873672E0,7.404139555E0
3.428507087E1,3.630945504E-2,-1.111176796E0,5.910336930E0,6.013993255E0
3.429511287E1,-7.941290689E-1,-1.826150937E0,3.031805289E0,3.627300861E0
3.430515587E1,-1.181954418E0,-2.744842656E0,2.080772474E0,3.641536975E0
3.431519787E1,-1.966913298E0,-3.422635522E0,1.315190828E0,4.160878364E0
3.432524087E1,-2.967614556E0,-4.502277700E0,1.337984298E0,5.555847606E0
3.433528287E1,-2.786395894E0,-5.975944444E0,4.508554101E-2,6.593780917E0
3.434532587E1,-2.257877766E0,-7.270353098E0,-2.211069197E0,7.927475838E0
3.435536787E1,-1.659291868E0,-7.878853535E0,-3.651751066E0,8.841089773E0
3.436541087E1,-8.606721371E-1,-7.860123149E0,-3.651908941E0,8.709691806E0
3.437545287E1,1.021391630E-2,-7.726035385E0,-3.512570669E0,8.487041875E0
3.438549587E1,8.290743685E-1,-7.703251709E0,-3.689256277E0,8.581262324E0
3.439553787E1,1.670147223E0,-7.657244062E0,-3.917779498E0,8.761950386E0
3.440558087E1,2.436701993E0,-7.645919759E0,-3.689252769E0,8.832224610E0
3.441562387E1,2.946936463E0,-7.479286392E0,-2.962328673E0,8.567353770E0
3.442566587E1,2.998853306E0,-7.111646801E0,-1.881058046E0,7.943992746E0
3.443570887E1,2.539193158E0,-7.004511777E0,-1.295928345E0,7.562414787E0
3.444575087E1,1.213177380E0,-7.290305552E0,-5.426251209E-1,7.410451836E0
3.445579387E1,-1.558202865E0,-8.397132604E0,5.660554987E-1,8.559220231E0
3.446583587E1,-5.104116404E0,-1.108287804E1,3.752572706E-1,1.220749802E1
3.447587888E1,-7.373002138E0,-1.499286554E1,8.530070221E-1,1.672945900E1
3.448592087E1,-8.406135562E0,-1.931958409E1,2.158268693E0,2.117941379E1
3.449596387E1,-8.734723939E0,-2.305619814E1,2.526966045E0,2.478445546E1
3.450600587E1,-7.303141944E0,-2.427246109E1,2.406895811E0,2.546137069E1
3.451604887E1,-4.956667167E0,-2.284594162E1,1.781513293E0,2.344524232E1
3.452609087E1,-3.161318485E0,-2.019889306E1,1.750449960E0,2.051958310E1
3.453613387E1,-1.914185447E0,-1.762982765E1,2.072643821E0,1.785415305E1
3.454617588E1,-1.379417522E0,-1.570062304E1,2.755620829E0,1.600018134E1
3.455621887E1,-1.037440044E0,-1.374672565E1,3.611614609E0,1.425105287E1
3.456626187E1,-1.085706763E0,-1.113775065E1,4.162605926E0,1.193966234E1
3.457630387E1,-2.544360927E0,-8.469423485E0,4.925865204E0,1.012269997E1
3.458634687E1,-4.225345965E0,-6.040835674E0,5.741563482E0,9.344024582E0
3.459638887E1,-4.350231382E0,-2.806022658E0,6.713605782E0,8.477663524E0
3.460643150E1,-4.184452878E0,1.279936795E0,8.596708599E0,9.646309285E0
3.461647350E1,-1.656715292E0,5.292682092E0,8.564737194E0,1.020352451E1
3.462651650E1,-2.582962199E-1,7.915020318E0,7.950357381E0,1.122151710E1
3.463655850E1,-1.887216772E0,8.930638407E0,4.739382294E0,1.028492266E1
3.464660150E1,-2.269472210E0,9.167063556E0,2.003012254E0,9.653891259E0
3.465664350E1,-2.762171465E0,9.069189352E0,2.212585672E-1,9.483076613E0
3.466668650E1,-4.112434477E0,8.182925121E0,-2.108746870E0,9.397829229E0
3.467672850E1,-1.020358076E1,4.214745548E0,-1.519621649E1,1.878302787E1
3.468677150E1,-8.032714244E0,5.630844700E0,-1.282919109E1,1.614989332E1
3.469681350E1,-6.251972784E0,7.220728948E0,-7.735320763E0,1.229069882E1
3.470685650E1,-6.047466416E0,9.124830287E0,-4.710889982E0,1.191750235E1
3.471689850E1,-5.265619424E0,1.156417639E1,-1.354138985E0,1.277852166E1
3.472694150E1,-4.003632996E0,1.241856336E1,-7.439168353E-1,1.306917003E1
3.473698450E1,-3.438171574E0,1.200789703E1,-2.243393920E0,1.269028885E1
3.474702650E1,-3.355306004E0,1.229492398E1,-8.340917473E0,1.523135379E1
3.475706950E1,-1.901618026E0,1.291443648E1,-1.684638846E1,2.131195966E1
3.476711150E1,-3.425288697E-1,1.127101220E1,-1.219174167E1,1.660697465E1
3.477715450E1,-7.807180412E-1,9.386315432E0,-6.282895199E0,1.132197907E1
3.478719650E1,-1.721382427E0,8.667303203E0,-2.462396412E0,9.173259964E0
3.479723950E1,-1.841014998E0,8.766411170E0,-6.977419581E-1,8.984772944E0
3.480728150E1,-1.367421666E0,9.129238502E0,-3.778693680E-1,9.238810687E0
3.481732450E1,-1.019755141E0,9.292299805E0,-2.684713984E-1,9.351941676E0
3.482736650E1,-8.863199253E-1,9.208834895E0,-1.154906952E-1,9.252110096E0
3.483740950E1,-8.087520050E-1,8.972740699E0,8.767834090E-2,9.009541772E0
3.484745150E1,-7.460808168E-1,8.693474756E0,3.944437393E-1,8.734341749E0
3.485749450E1,-7.287632643E-1,8.403279197E0,7.369911738E-1,8.466956546E0
3.486753650E1,-8.735824969E-1,8.103859656E0,1.082567539E0,8.222386526E0
3.487757950E1,-9.966016285E-1,7.865112578E0,1.384820641E0,8.048039443E0
3.488762150E1,-8.599610426E-1,7.755573764E0,1.473786612E0,7.941064436E0
3.489766450E1,-7.900070742E-1,7.875683759E0,1.460069629E0,8.048745814E0
3.490770750E1,-7.969949354E-1,8.260567959E0,1.564251809E0,8.445061732E0
3.491774950E1,-7.051979620E-1,8.860172442E0,1.613802284E0,9.033510817E0
3.492779250E1,-6.658790912E-1,9.434936199E0,1.443322034E0,9.567893945E0
3.493783450E1,-7.295724459E-1,9.825124408E0,1.185732304E0,9.923270967E0
3.494787750E1,-8.539754672E-1,1.007099047E1,9.944008827E-1,1.015593207E1
3.495791950E1,-9.400648273E-1,1.022040554E1,8.661632574E-1,1.030003156E1
3.496796250E1,-1.030757189E0,1.028683108E1,7.771978712E-1,1.036751612E1
3.497800450E1,-1.099562106E0,1.028380924E1,6.909011543E-1,1.036547701E1
3.498804750E1,-1.118041135E0,1.023918563E1,6.576252347E-1,1.032101784E1
3.499808950E1,-1.068597225E0,1.019647640E1,6.133261442E-1,1.027064749E1
3.500813250E1,-9.892239773E-1,1.010037975E1,5.259032536E-1,1.016232303E1
3.501817450E1,-9.657840246E-1,1.002463725E1,4.569517171E-1,1.008141338E1
3.502821750E1,-9.346160994E-1,9.982105776E0,4.266070068E-1,1.003483615E1
3.503825950E1,-8.150640012E-1,9.920713520E0,3.765986949E-1,9.961260595E0
3.504830250E1,-6.659218490E-1,9.900306737E0,3.113338280E-1,9.927560333E0
3.505834450E1,-5.476542380E-1,9.876895655E0,2.708295987E-1,9.895773927E0
3.506838750E1,-4.889026576E-1,9.795210053E0,2.159505379E-1,9.809780855E0
3.507843050E1,-5.051809406E-1,9.656629288E0,2.036491474E-1,9.671978596E0
3.508847250E1,-5.524574333E-1,9.465263953E0,2.347294557E-1,9.484277981E0
3.509851550E1,-5.963070922E-1,9.238576173E0,2.545737362E-1,9.261300105E0
3.510855750E1,-6.215439673E-1,9.024052355E0,2.625949466E-1,9.049242726E0
3.511860050E1,-6.802168295E-1,8.799905190E0,2.786630952E-1,8.830553744E0
3.512864250E1,-1.023078040E0,8.653162297E0,2.669095888E-1,8.717519552E0
3.513868550E1,-4.329074401E0,7.061106393E0,-7.333789541E0,1.106275633E1
3.514872750E1,-8.104906892E0,1.395583611E0,-7.375535737E0,1.104697681E1
3.515877050E1,-3.268122557E0,-1.519866765E-1,3.895257778E0,5.086920301E0
3.516881250E1,-3.836856665E0,-3.544092132E0,-6.755643462E-1,5.266730038E0
3.517885550E1,-5.774568676E0,-1.461742868E1,-9.873408815E-1,1.574768893E1
3.518889750E1,-6.883774960E0,-3.905295927E1,-2.187702992E0,3.971531228E1
3.519894050E1,-8.822469011E0,-6.976791531E1,4.615862203E0,7.047484764E1
3.520898350E1,-1.721238323E1,-8.144889802E1,1.917862877E1,8.542838478E1
3.521902550E1,-1.781149947E1,-6.164181051E1,1.784258327E1,6.659819888E1
3.522906850E1,-5.001266220E0,-2.917933454E1,-4.732001062E-1,2.960861609E1
3.523911050E1,4.952203403E0,-1.338566827E1,-1.002988922E1,1.744417127E1
3.524915350E1,7.880245757E0,-4.896159595E0,-9.499629793E0,1.327831383E1
3.525919550E1,9.070123737E0,-8.833914936E-2,-7.245388995E0,1.160907447E1
3.526923850E1,1.070107006E1,1.169864715E0,-9.428613020E0,1.431014421E1
3.527928050E1,1.092321630E1,4.560243487E-1,-3.799716028E0,1.157421507E1
3.528932350E1,1.124232459E1,-1.707377030E0,1.292448813E0,1.144444942E1
3.529936550E1,1.112166145E1,-5.322961314E0,4.232654985E0,1.303612821E1
3.530940850E1,9.390502038E0,-9.441116121E0,6.058078528E0,1.462930339E1
3.531945050E1,4.257649200E0,-1.197726346E1,6.319285930E0,1.419562579E1
3.532949350E1,-2.022412438E0,-1.234006682E1,5.287824225E0,1.357676273E1
3.533953550E1,-6.568557996E0,-1.080642168E1,1.959252130E0,1.279700639E1
3.534957850E1,-8.039818026E0,-6.983423794E0,-2.760989742E0,1.100136110E1
3.535962150E1,-6.418286893E0,-2.722346079E0,-3.662880657E0,7.875421863E0
3.536966350E1,-5.313753703E0,5.764728981E-1,-2.641867341E0,5.962194434E0
3.537970650E1,-4.483674491E0,2.938826959E0,-2.898574727E0,6.094405326E0
3.538974850E1,-3.542549052E0,4.635005402E0,-3.727557294E0,6.922977122E0
3.539979150E1,-2.975370303E0,5.792130788E0,-3.848090628E0,7.563690170E0
3.540983350E1,-2.518652182E0,6.693891894E0,-3.094016156E0,7.792607617E0
3.541987650E1,-2.152571459E0,7.307944847E0,-2.039566707E0,7.886663054E0
3.542991850E1,-2.099569226E0,7.735571024E0,-9.015448324E-1,8.065979983E0
3.543996150E1,-2.164399353E0,8.000741084E0,3.564287245E-2,8.288410756E0
3.545000350E1,-2.318834989E0,8.152355878E0,4.065417746E-1,8.485468654E0
3.546004650E1,-2.767649136E0,8.283248724E0,6.946346015E-1,8.760970745E0
3.547008850E1,-3.662450594E0,8.522329677E0,1.195510530E0,9.352694420E0
3.548013150E1,-4.381083630E0,8.675965269E0,1.383674002E0,9.817373420E0
3.549017350E1,-4.564677139E0,8.497355050E0,8.224885764E-1,9.680795819E0
3.550021650E1,-4.625599571E0,8.093465645E0,2.336793689E-1,9.324964536E0
3.551025950E1,-4.821214955E0,7.491823407E0,6.128517888E-2,8.909280974E0
3.552030150E1,-4.904519651E0,6.576226035E0,2.194008337E-1,8.206655750E0
3.553034450E1,-4.465786689E0,5.493838005E0,1.483917352E-1,7.081491854E0
3.554038650E1,-3.593585304E0,4.631165535E0,-1.008505098E-1,5.862740006E0
3.555042950E1,-2.733815392E0,4.029335017E0,-2.786579058E-1,4.877185408E0
3.556047150E1,-2.123661070E0,3.494389045E0,-3.455008632E-1,4.103664458E0
3.557051450E1,-1.831883840E0,2.680395230E0,-2.161785793E-1,3.253774757E0
3.558055650E1,-2.315721931E0,9.391119504E-1,2.778695550E-1,2.514301257E0
3.559059950E1,-3.254926560E0,-2.400197241E0,9.468174112E-1,4.153547510E0
3.560064150E1,-3.636328450E0,-7.447516131E0,8.520287099E-1,8.331526513E0
3.561068442E1,-3.383810011E0,-1.279694370E1,-4.912177165E-1,1.324587608E1
3.562072642E1,-1.731479546E0,-1.526581473E1,-8.560586840E-1,1.538752603E1
3.563076942E1,1.331235149E0,-1.179768846E1,2.647280109E-1,1.187550929E1
3.564081142E1,2.493181418E0,-5.809488832E0,1.126911580E0,6.421529708E0
3.565085442E1,2.565300976E0,-2.284041717E0,7.692316246E-1,3.519848428E0
3.566089742E1,2.719143266E0,4.398860335E-3,-2.132269049E-1,2.727494302E0
3.567093942E1,3.250698439E0,1.482797756E0,-1.785672271E0,3.994290298E0
3.568098242E1,4.026110862E0,2.308574880E0,-3.203046262E0,5.639024030E0
3.569102442E1,3.870423191E0,2.130505528E0,-3.032036839E0,5.358402456E0
3.570106742E1,2.930838493E0,1.266691682E0,-2.056535327E0,3.797849344E0
3.571110942E1,2.382317040E0,4.325103557E-1,-1.182658276E0,2.694657731E0
3.572115242E1,2.227521946E0,-3.890614504E-1,-4.349726182E-1,2.302699288E0
3.573119442E1,2.155712437E0,-1.025752484E0,1.904327041E-1,2.394896424E0
3.574123742E1,1.899677627E0,-1.195476104E0,7.341412409E-1,2.361546435E0
3.575127942E1,1.405913595E0,-8.697902852E-1,1.127660682E0,2.001186345E0
3.576132242E1,7.182006347E-1,-1.218279076E-1,1.260715243E0,1.456041591E0
3.577136442E1,1.063081547E-1,7.585587019E-1,1.159027412E0,1.389265011E0
3.578140742E1,-2.612834892E-1,1.453542967E0,8.779663738E-1,1.718103947E0
3.579144942E1,-4.556534891E-1,1.972029027E0,5.269060510E-1,2.091446527E0
3.580149242E1,-6.333235487E-1,2.299978303E0,2.645981296E-1,2.400210633E0
3.581153542E1,-9.113749520E-1,2.282485773E0,6.756106853E-2,2.458639889E0
3.582157742E1,-1.157944873E0,1.878071873E0,-8.458348274E-2,2.207972974E0
3.583162042E1,-1.274469795E0,1.285684608E0,-1.516913921E-1,1.816664099E0
3.584166242E1,-1.198384509E0,6.366688138E-1,-1.976908529E-1,1.371333032E0
3.585170542E1,-9.445638943E-1,1.343327630E-1,-2.242541689E-1,9.800694740E-1
3.586174742E1,-5.764750908E-1,-1.285919666E-1,-2.569845432E-1,6.441276890E-1
3.587179042E1,-7.948434524E-2,-2.332015783E-1,-2.851358899E-1,3.768331367E-1
3.588183242E1,3.789093684E-1,-3.228972816E-1,-2.231373507E-1,5.455504021E-1
3.589187542E1,6.451230106E-1,-3.727477187E-1,-5.263137281E-2,7.469234378E-1
3.590191742E1,5.904164609E-1,-2.428670257E-1,1.471498597E-1,6.551557607E-1
3.591196042E1,3.100772613E-1,7.447013855E-2,3.762917161E-1,4.932435150E-1
3.592200242E1,1.684049271E-2,2.890290391E-1,5.988811096E-1,6.651916800E-1
3.593204542E1,-2.126614791E-1,1.747452092E-1,1.005277435E0,1.042278040E0
3.594208842E1,-3.459069523E-1,4.511711597E-3,1.262471747E0,1.309009888E0
3.595213042E1,-6.153394867E-1,1.702650726E-2,1.035557095E0,1.204703732E0
3.596217342E1,-8.588652744E-1,1.761900562E-1,6.085952351E-1,1.067277216E0
3.597221542E1,-8.950888485E-1,4.937891757E-1,3.697556984E-1,1.087074548E0
3.598225842E1,-7.774615075E-1,9.139414412E-1,4.116288523E-1,1.268532091E0
3.599230042E1,-5.653144738E-1,1.339290127E0,5.745562539E-1,1.563135755E0
3.600234342E1,-3.026540383E-1,1.699678001E0,7.522279946E-1,1.883175969E0
3.601238542E1,2.136810143E-2,1.964221240E0,8.171227328E-1,2.127512923E0
3.602242842E1,3.234912126E-1,2.124667084E0,7.943577681E-1,2.291257525E0
3.603247042E1,6.811725569E-1,2.100062000E0,7.850658115E-1,2.343199690E0
3.604251342E1,1.130264739E0,1.814631922E0,7.375368652E-1,2.261492432E0
3.605255542E1,1.528197293E0,1.395935614E0,6.397508812E-1,2.166403562E0
3.606259842E1,1.842522849E0,9.801652515E-1,5.414322889E-1,2.156099091E0
3.607264042E1,1.804997319E0,8.478222960E-1,4.804622018E-1,2.051258612E0
3.608268342E1,1.233449969E0,1.175418400E0,5.517192954E-1,1.790921948E0
3.609272642E1,1.569992021E-1,1.694789144E0,1.995099217E-1,1.713698691E0
3.610276842E1,-1.964696911E0,2.082153148E0,-9.951219175E-1,3.030785924E0
3.611281142E1,-5.158321847E0,2.084676806E0,-3.918732594E0,6.805191167E0
