Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
15.9,2.64,8.12,1.78,8.73,0.0,0.0
15.9,2.38,8.26,1.76,8.77,0.0,0.0
15.9,2.07,8.4,1.75,8.83,0.0,0.0
15.9,1.82,8.52,1.66,8.87,0.0,0.0
15.9,1.7,8.58,1.77,8.92,0.0,0.0
15.9,1.7,8.73,2.1,9.13,0.0,0.0
15.9,1.76,9.08,2.46,9.57,0.0,0.0
15.9,1.79,9.64,2.97,10.2,0.0,0.0
16.0,1.78,10.4,3.4,11.1,0.0,0.0
16.0,1.71,11.3,3.77,12.0,0.0,0.0
16.0,1.61,12.1,4.01,12.8,0.0,0.0
16.0,1.61,12.7,4.33,13.5,0.0,0.0
16.0,1.68,13.0,4.66,13.9,0.0,0.0
16.0,1.84,12.9,4.77,13.9,0.0,0.0
16.0,1.97,12.5,4.47,13.5,0.0,0.0
16.0,2.11,12.4,3.93,13.2,0.0,0.0
16.0,2.33,12.6,3.39,13.2,0.0,0.0
16.0,2.57,12.8,2.71,13.3,0.0,0.0
16.1,2.89,12.9,1.46,13.3,0.0,0.0
16.1,3.09,12.5,-0.103,12.8,0.0,0.0
16.1,3.26,11.3,-2.46,12.0,0.0,0.0
16.1,2.42,10.4,-3.52,11.3,0.0,0.0
16.1,1.27,9.83,-2.75,10.3,0.0,0.0
16.1,0.927,8.7,-1.54,8.89,0.0,0.0
16.1,0.716,7.68,-0.675,7.74,0.0,0.0
16.1,0.365,6.99,-0.345,7.01,0.0,0.0
16.1,-0.249,6.49,-1.18,6.6,0.0,0.0
16.1,-1.07,5.9,-4.83,7.7,0.0,0.0
16.2,-2.06,6.16,-6.86,9.45,0.0,0.0
16.2,-2.81,8.14,-2.16,8.88,0.0,0.0
16.2,-2.6,10.6,2.59,11.2,0.0,0.0
16.2,-1.74,12.4,4.58,13.3,0.0,0.0
16.2,-0.942,13.8,4.99,14.7,0.0,0.0
16.2,-0.325,15.4,4.28,16.0,0.0,0.0
16.2,0.766,16.7,2.53,16.9,0.0,0.0
16.2,2.68,17.7,-2.07,18.0,0.0,0.0
16.2,5.23,17.7,-8.97,20.5,0.0,0.0
16.2,5.86,15.7,-8.15,18.6,0.0,0.0
16.3,5.42,12.9,-4.05,14.6,0.0,0.0
16.3,4.69,10.5,-0.06,11.5,0.0,0.0
16.3,4.6,8.06,4.08,10.1,0.0,0.0
16.3,4.82,6.45,6.11,10.1,0.0,0.0
16.3,4.85,5.29,7.64,10.5,0.0,0.0
16.3,4.63,3.95,9.07,10.9,0.0,0.0
16.3,4.15,3.36,9.45,10.9,0.0,0.0
16.3,3.13,4.07,7.94,9.45,0.0,0.0
16.3,1.63,5.12,5.46,7.66,0.0,0.0
16.3,0.292,5.62,3.73,6.75,0.0,0.0
16.4,-1.25,6.02,2.55,6.66,0.0,0.0
16.4,-2.71,6.67,2.22,7.54,0.0,0.0
16.4,-3.67,7.57,2.38,8.74,0.0,0.0
16.4,-3.75,8.31,2.29,9.4,0.0,0.0
16.4,-3.22,8.7,1.85,9.45,0.0,0.0
16.4,-1.86,8.72,1.15,8.99,0.0,0.0
16.4,-0.701,8.14,1.22,8.26,0.0,0.0
16.4,-0.044,7.63,1.88,7.86,0.0,0.0
16.4,0.243,7.27,2.44,7.67,0.0,0.0
16.4,0.473,6.99,2.96,7.61,0.0,0.0
16.5,0.876,6.79,3.59,7.73,0.0,0.0
16.5,1.46,6.65,4.16,7.98,0.0,0.0
16.5,2.16,6.83,4.54,8.48,0.0,0.0
16.5,3.06,7.27,5.01,9.34,0.0,0.0
16.5,3.91,8.11,5.5,10.6,0.0,0.0
16.5,4.81,9.24,5.82,11.9,0.0,0.0
16.5,5.46,10.5,5.55,13.0,0.0,0.0
16.5,5.9,11.5,5.27,14.0,0.0,0.0
16.5,6.1,12.1,5.04,14.5,0.0,0.0
16.5,6.01,12.4,4.74,14.6,0.0,0.0
16.6,5.48,12.5,4.41,14.3,0.0,0.0
16.6,4.84,12.0,4.01,13.5,0.0,0.0
16.6,4.38,11.1,3.77,12.5,0.0,0.0
16.6,4.08,10.5,3.86,11.9,0.0,0.0
16.6,3.88,10.3,4.29,11.8,0.0,0.0
16.6,3.65,10.8,4.59,12.3,0.0,0.0
16.6,3.42,12.4,4.37,13.5,0.0,0.0
16.6,3.24,14.5,3.81,15.3,0.0,0.0
16.6,2.95,16.4,3.02,17.0,0.0,0.0
16.6,2.41,16.6,1.99,16.9,0.0,0.0
16.7,1.71,14.3,1.13,14.5,0.0,0.0
16.7,1.02,11.7,0.709,11.7,0.0,0.0
16.7,0.258,9.69,-0.0808,9.69,0.0,0.0
16.7,-0.504,8.02,-0.828,8.08,0.0,0.0
16.7,-0.942,6.72,-1.12,6.88,0.0,0.0
16.7,-0.971,5.96,-0.698,6.07,0.0,0.0
16.7,-0.803,5.92,0.109,5.97,0.0,0.0
16.7,-0.717,6.51,0.835,6.61,0.0,0.0
16.7,-0.786,7.62,1.2,7.75,0.0,0.0
16.7,-0.96,8.86,1.37,9.02,0.0,0.0
16.8,-1.07,9.99,1.51,10.2,0.0,0.0
16.8,-1.13,11.1,1.72,11.3,0.0,0.0
16.8,-1.16,12.0,1.8,12.2,0.0,0.0
16.8,-1.04,12.4,1.78,12.6,0.0,0.0
16.8,-0.967,12.1,1.58,12.3,0.0,0.0
16.8,-1.03,11.2,1.33,11.3,0.0,0.0
16.8,-0.952,9.91,1.04,10.0,0.0,0.0
16.8,-0.826,8.87,0.86,8.95,0.0,0.0
16.8,-0.68,8.14,0.831,8.21,0.0,0.0
16.8,-0.449,7.64,0.918,7.71,0.0,0.0
16.9,-0.343,7.39,0.919,7.45,0.0,0.0
16.9,-0.31,7.33,0.933,7.4,0.0,0.0
16.9,-0.362,7.55,0.998,7.63,0.0,0.0
16.9,-0.438,8.01,1.13,8.1,0.0,0.0
16.9,-0.513,8.62,1.34,8.74,0.0,0.0
16.9,-0.61,9.19,1.48,9.32,0.0,0.0
16.9,-0.651,9.53,1.61,9.69,0.0,0.0
16.9,-0.629,9.64,1.7,9.81,0.0,0.0
16.9,-0.493,9.44,1.85,9.64,0.0,0.0
16.9,-0.28,9.01,2.0,9.23,0.0,0.0
17.0,-0.0262,8.57,2.13,8.83,0.0,0.0
17.0,0.235,8.29,2.28,8.6,0.0,0.0
17.0,0.507,8.19,2.42,8.55,0.0,0.0
17.0,0.777,8.26,2.57,8.68,0.0,0.0
17.0,1.05,8.51,2.65,8.98,0.0,0.0
17.0,1.39,8.81,2.72,9.33,0.0,0.0
17.0,1.72,9.22,2.6,9.73,0.0,0.0
17.0,2.03,9.65,2.32,10.1,0.0,0.0
17.0,2.44,9.87,1.91,10.3,0.0,0.0
17.0,2.9,9.97,1.15,10.5,0.0,0.0
17.1,3.38,9.98,-0.225,10.5,0.0,0.0
17.1,3.99,9.92,-1.82,10.8,0.0,0.0
17.1,4.28,9.57,-1.9,10.7,0.0,0.0
17.1,4.12,9.05,-0.268,9.95,0.0,0.0
17.1,3.87,8.62,1.19,9.52,0.0,0.0
17.1,3.75,8.34,1.78,9.32,0.0,0.0
17.1,3.68,8.18,2.01,9.19,0.0,0.0
17.1,3.46,8.22,2.0,9.14,0.0,0.0
17.1,3.31,8.19,1.99,9.05,0.0,0.0
17.1,3.0,8.26,1.73,8.95,0.0,0.0
17.2,2.65,8.35,1.31,8.86,0.0,0.0
17.2,2.45,8.41,1.11,8.83,0.0,0.0
17.2,2.33,8.51,1.12,8.89,0.0,0.0
17.2,2.26,8.67,1.32,9.05,0.0,0.0
17.2,2.14,8.99,1.65,9.39,0.0,0.0
17.2,1.95,9.57,1.99,9.97,0.0,0.0
17.2,1.7,10.4,2.34,10.8,0.0,0.0
17.2,1.47,11.1,2.65,11.5,0.0,0.0
17.2,1.26,11.8,2.9,12.2,0.0,0.0
17.2,1.08,12.2,3.14,12.6,0.0,0.0
17.3,0.997,12.5,3.45,13.0,0.0,0.0
17.3,1.01,12.6,3.76,13.2,0.0,0.0
17.3,1.12,12.5,4.01,13.1,0.0,0.0
17.3,1.44,12.2,4.07,13.0,0.0,0.0
17.3,1.65,12.2,3.83,12.9,0.0,0.0
17.3,1.94,12.4,3.51,13.1,0.0,0.0
17.3,2.11,12.8,2.58,13.2,0.0,0.0
17.3,2.11,13.0,1.06,13.2,0.0,0.0
17.3,1.75,13.0,-0.952,13.2,0.0,0.0
17.3,1.16,12.8,-2.25,13.0,0.0,0.0
17.4,0.803,11.8,-2.36,12.1,0.0,0.0
17.4,0.653,10.3,-2.02,10.6,0.0,0.0
17.4,0.39,8.62,-3.98,9.51,0.0,0.0
17.4,0.09,6.24,-10.7,12.4,0.0,0.0
17.4,-1.24,5.92,-9.06,10.9,0.0,0.0
17.4,-2.94,6.68,-4.6,8.62,0.0,0.0
17.4,-4.24,7.35,0.0563,8.48,0.0,0.0
17.4,-3.76,8.08,3.63,9.62,0.0,0.0
17.4,-3.12,8.71,5.0,10.5,0.0,0.0
17.4,-2.22,9.06,4.35,10.3,0.0,0.0
17.5,-1.31,9.42,3.54,10.1,0.0,0.0
17.5,-0.672,10.3,3.1,10.8,0.0,0.0
17.5,0.443,10.9,2.7,11.3,0.0,0.0
17.5,1.96,11.7,1.29,11.9,0.0,0.0
17.5,3.97,13.3,-3.3,14.3,0.0,0.0
17.5,6.27,15.2,-9.06,18.8,0.0,0.0
17.5,7.06,15.4,-7.41,18.5,0.0,0.0
17.5,7.46,14.4,-2.56,16.4,0.0,0.0
17.5,8.0,12.8,0.6,15.1,0.0,0.0
17.5,8.24,10.8,3.35,14.0,0.0,0.0
17.6,8.11,9.07,6.06,13.6,0.0,0.0
17.6,7.8,7.22,8.36,13.5,0.0,0.0
17.6,7.18,5.41,10.1,13.5,0.0,0.0
17.6,5.73,4.31,10.1,12.4,0.0,0.0
17.6,3.29,5.34,6.68,9.16,0.0,0.0
17.6,1.33,7.05,3.37,7.92,0.0,0.0
17.6,-0.107,8.35,2.0,8.59,0.0,0.0
17.6,-0.986,9.12,1.82,9.35,0.0,0.0
17.6,-1.38,9.46,2.11,9.79,0.0,0.0
17.6,-1.4,9.49,2.68,9.96,0.0,0.0
17.7,-1.09,9.15,3.53,9.87,0.0,0.0
17.7,-0.753,8.77,3.96,9.65,0.0,0.0
17.7,-0.485,8.28,4.17,9.29,0.0,0.0
17.7,-0.331,7.72,4.28,8.83,0.0,0.0
17.7,-0.143,7.03,4.37,8.28,0.0,0.0
17.7,0.139,6.38,4.63,7.89,0.0,0.0
17.7,0.445,6.23,5.0,8.0,0.0,0.0
17.7,0.797,6.48,5.22,8.36,0.0,0.0
17.7,1.23,6.8,5.19,8.65,0.0,0.0
17.7,1.6,7.22,4.9,8.87,0.0,0.0
17.8,1.87,7.64,4.79,9.21,0.0,0.0
17.8,1.94,8.34,4.62,9.73,0.0,0.0
17.8,2.0,9.24,4.65,10.5,0.0,0.0
17.8,1.86,10.2,4.4,11.3,0.0,0.0
17.8,1.61,11.1,4.1,12.0,0.0,0.0
17.8,1.29,11.9,3.47,12.5,0.0,0.0
17.8,0.99,12.2,2.68,12.5,0.0,0.0
17.8,0.908,11.8,2.59,12.1,0.0,0.0
17.8,0.974,11.0,2.87,11.4,0.0,0.0
17.8,0.955,10.0,3.02,10.5,0.0,0.0
17.9,0.78,9.17,3.04,9.69,0.0,0.0
17.9,0.623,8.31,2.91,8.83,0.0,0.0
17.9,0.535,7.75,2.82,8.27,0.0,0.0
17.9,0.443,7.6,2.73,8.08,0.0,0.0
17.9,0.326,7.88,2.83,8.38,0.0,0.0
17.9,0.125,8.65,2.93,9.13,0.0,0.0
17.9,-0.104,9.85,2.9,10.3,0.0,0.0
17.9,-0.3,11.4,2.91,11.7,0.0,0.0
17.9,-0.55,13.1,2.96,13.5,0.0,0.0
17.9,-0.889,14.6,2.93,14.9,0.0,0.0
18.0,-1.3,14.9,2.76,15.2,0.0,0.0
18.0,-1.69,13.9,2.48,14.2,0.0,0.0
18.0,-1.88,12.1,2.14,12.4,0.0,0.0
18.0,-1.85,10.1,1.75,10.5,0.0,0.0
18.0,-1.72,8.56,1.46,8.85,0.0,0.0
18.0,-1.64,7.35,1.28,7.64,0.0,0.0
18.0,-1.61,6.56,1.21,6.86,0.0,0.0
18.0,-1.6,6.1,1.19,6.41,0.0,0.0
18.0,-1.72,5.97,1.22,6.33,0.0,0.0
18.0,-1.95,6.3,1.38,6.74,0.0,0.0
18.1,-2.2,7.11,1.65,7.63,0.0,0.0
18.1,-2.51,8.17,2.02,8.78,0.0,0.0
18.1,-2.77,9.16,2.45,9.88,0.0,0.0
18.1,-3.01,10.0,2.77,10.8,0.0,0.0
18.1,-3.01,10.5,3.03,11.3,0.0,0.0
18.1,-2.84,10.5,3.14,11.3,0.0,0.0
18.1,-2.6,10.2,3.1,11.0,0.0,0.0
18.1,-2.32,9.7,2.9,10.4,0.0,0.0
18.1,-2.12,9.31,2.72,9.92,0.0,0.0
18.1,-1.97,9.04,2.56,9.6,0.0,0.0
18.2,-1.82,8.85,2.46,9.36,0.0,0.0
18.2,-1.67,8.74,2.36,9.21,0.0,0.0
18.2,-1.53,8.7,2.22,9.11,0.0,0.0
18.2,-1.4,8.72,2.13,9.09,0.0,0.0
18.2,-1.29,8.86,2.05,9.18,0.0,0.0
18.2,-1.21,9.07,1.98,9.36,0.0,0.0
18.2,-1.12,9.36,1.99,9.63,0.0,0.0
18.2,-1.05,9.7,2.08,9.98,0.0,0.0
18.2,-0.946,9.96,2.21,10.2,0.0,0.0
18.2,-0.809,10.1,2.41,10.4,0.0,0.0
18.3,-0.665,10.0,2.58,10.4,0.0,0.0
18.3,-0.506,9.86,2.71,10.2,0.0,0.0
18.3,-0.35,9.64,2.8,10.0,0.0,0.0
18.3,-0.198,9.43,2.81,9.84,0.0,0.0
18.3,-0.0748,9.26,2.8,9.68,0.0,0.0
18.3,0.0147,9.17,2.8,9.59,0.0,0.0
18.3,0.0486,9.16,2.75,9.57,0.0,0.0
18.3,-0.0579,9.29,2.52,9.63,0.0,0.0
18.3,-0.22,9.49,2.28,9.76,0.0,0.0
18.3,-0.416,9.67,2.05,9.89,0.0,0.0
18.4,-0.593,9.73,1.86,9.92,0.0,0.0
18.4,-0.741,9.68,1.72,9.86,0.0,0.0
18.4,-0.881,9.64,1.64,9.82,0.0,0.0
18.4,-1.0,9.62,1.66,9.82,0.0,0.0
18.4,-1.13,9.6,1.71,9.82,0.0,0.0
18.4,-1.29,9.63,1.76,9.88,0.0,0.0
18.4,-1.47,9.68,1.83,9.96,0.0,0.0
18.4,-1.66,9.68,1.91,10.0,0.0,0.0
18.4,-1.84,9.66,2.03,10.0,0.0,0.0
18.4,-2.01,9.7,2.15,10.1,0.0,0.0
18.5,-2.19,9.77,2.29,10.3,0.0,0.0
18.5,-2.39,9.82,2.42,10.4,0.0,0.0
18.5,-2.58,9.79,2.51,10.4,0.0,0.0
18.5,-2.76,9.71,2.56,10.4,0.0,0.0
18.5,-2.9,9.55,2.6,10.3,0.0,0.0
18.5,-3.01,9.4,2.63,10.2,0.0,0.0
18.5,-3.03,9.21,2.69,10.1,0.0,0.0
18.5,-3.01,9.03,2.73,9.9,0.0,0.0
18.5,-2.98,8.9,2.76,9.78,0.0,0.0
18.5,-2.94,8.85,2.75,9.72,0.0,0.0
18.6,-2.95,8.89,2.67,9.74,0.0,0.0
18.6,-2.95,9.0,2.54,9.8,0.0,0.0
18.6,-2.93,9.14,2.38,9.89,0.0,0.0
18.6,-2.92,9.3,2.23,10.0,0.0,0.0
18.6,-2.86,9.42,2.07,10.1,0.0,0.0
18.6,-2.79,9.48,1.91,10.1,0.0,0.0
18.6,-2.66,9.49,1.8,10.0,0.0,0.0
18.6,-2.48,9.41,1.74,9.88,0.0,0.0
18.6,-2.27,9.34,1.75,9.77,0.0,0.0
18.6,-2.09,9.3,1.75,9.69,0.0,0.0
18.7,-1.95,9.3,1.72,9.65,0.0,0.0
18.7,-1.84,9.38,1.71,9.71,0.0,0.0
18.7,-1.81,9.57,1.76,9.9,0.0,0.0
18.7,-1.87,9.93,1.91,10.3,0.0,0.0
18.7,-1.98,10.4,2.17,10.8,0.0,0.0
18.7,-2.09,10.8,2.24,11.3,0.0,0.0
18.7,-2.25,11.2,2.27,11.6,0.0,0.0
18.7,-2.35,11.3,2.44,11.8,0.0,0.0
18.7,-2.45,11.3,2.65,11.9,0.0,0.0
18.7,-2.5,11.0,2.75,11.6,0.0,0.0
18.8,-2.47,10.3,2.66,10.9,0.0,0.0
18.8,-2.4,9.38,2.48,9.99,0.0,0.0
18.8,-2.25,8.53,2.21,9.1,0.0,0.0
18.8,-1.89,7.75,1.98,8.22,0.0,0.0
18.8,-1.39,7.25,1.96,7.64,0.0,0.0
18.8,-0.926,7.12,2.02,7.46,0.0,0.0
18.8,-0.48,7.29,2.08,7.59,0.0,0.0
18.8,-0.0124,7.78,2.38,8.13,0.0,0.0
18.8,0.434,8.6,2.54,8.98,0.0,0.0
18.8,0.879,9.62,2.68,10.0,0.0,0.0
18.9,1.23,10.6,2.66,11.0,0.0,0.0
18.9,1.68,11.8,2.63,12.2,0.0,0.0
18.9,2.22,13.0,2.22,13.3,0.0,0.0
18.9,2.9,14.0,0.704,14.3,0.0,0.0
18.9,4.01,15.1,-6.62,16.9,0.0,0.0
18.9,6.78,15.2,-18.8,25.1,0.0,0.0
18.9,7.85,14.4,-13.2,21.1,0.0,0.0
18.9,5.59,13.2,-1.12,14.4,0.0,0.0
18.9,4.89,11.7,2.09,12.9,0.0,0.0
18.9,4.4,10.4,4.44,12.1,0.0,0.0
19.0,3.78,9.27,5.3,11.3,0.0,0.0
19.0,3.09,8.42,4.71,10.1,0.0,0.0
19.0,2.59,7.7,3.85,8.99,0.0,0.0
19.0,2.03,7.31,2.8,8.08,0.0,0.0
19.0,1.58,7.37,1.99,7.8,0.0,0.0
19.0,1.24,7.64,1.73,7.93,0.0,0.0
19.0,0.986,7.87,1.69,8.11,0.0,0.0
19.0,0.946,8.15,1.95,8.43,0.0,0.0
19.0,1.04,8.43,2.44,8.84,0.0,0.0
19.0,1.24,8.43,3.3,9.14,0.0,0.0
19.1,1.61,8.29,4.5,9.57,0.0,0.0
19.1,1.92,8.02,5.46,9.89,0.0,0.0
19.1,2.32,7.75,6.27,10.2,0.0,0.0
19.1,2.76,7.53,6.48,10.3,0.0,0.0
19.1,3.19,7.49,6.34,10.3,0.0,0.0
19.1,3.55,7.34,5.69,9.95,0.0,0.0
19.1,3.63,7.15,4.18,9.04,0.0,0.0
19.1,2.75,7.8,2.16,8.55,0.0,0.0
19.1,1.71,8.5,0.913,8.72,0.0,0.0
19.1,0.833,8.88,1.08,8.99,0.0,0.0
19.2,-0.0463,9.23,2.06,9.46,0.0,0.0
19.2,-0.706,9.36,3.48,10.0,0.0,0.0
19.2,-1.17,9.49,4.83,10.7,0.0,0.0
19.2,-1.23,9.52,5.75,11.2,0.0,0.0
19.2,-0.635,9.52,5.52,11.0,0.0,0.0
19.2,0.435,9.47,4.48,10.5,0.0,0.0
19.2,1.24,9.46,3.57,10.2,0.0,0.0
19.2,1.63,9.38,2.84,9.94,0.0,0.0
19.2,1.75,9.07,2.31,9.53,0.0,0.0
19.2,1.7,8.6,2.11,9.02,0.0,0.0
19.3,1.66,8.09,2.53,8.64,0.0,0.0
19.3,1.72,7.66,3.32,8.52,0.0,0.0
19.3,1.87,7.26,4.08,8.54,0.0,0.0
19.3,2.05,6.94,4.62,8.58,0.0,0.0
19.3,2.26,6.82,4.97,8.74,0.0,0.0
19.3,2.48,7.0,5.08,8.99,0.0,0.0
19.3,2.62,7.54,4.92,9.38,0.0,0.0
19.3,2.68,8.37,4.6,9.92,0.0,0.0
19.3,2.67,9.29,4.32,10.6,0.0,0.0
19.3,2.58,10.2,4.08,11.2,0.0,0.0
19.4,2.45,10.7,3.98,11.7,0.0,0.0
19.4,2.36,10.9,4.11,11.8,0.0,0.0
19.4,2.43,10.5,4.46,11.7,0.0,0.0
19.4,2.64,9.81,5.01,11.3,0.0,0.0
19.4,2.8,9.13,5.32,10.9,0.0,0.0
19.4,2.85,8.86,5.25,10.7,0.0,0.0
19.4,2.76,9.48,4.85,11.0,0.0,0.0
19.4,2.58,11.0,4.19,12.0,0.0,0.0
19.4,2.44,12.7,3.51,13.4,0.0,0.0
19.4,2.34,14.9,3.02,15.4,0.0,0.0
19.5,2.15,16.9,2.9,17.3,0.0,0.0
19.5,1.65,17.8,2.91,18.1,0.0,0.0
19.5,0.7,16.1,2.81,16.3,0.0,0.0
19.5,-0.523,13.1,2.59,13.4,0.0,0.0
19.5,-1.32,10.5,2.37,10.8,0.0,0.0
19.5,-1.33,8.22,1.81,8.52,0.0,0.0
19.5,-0.999,6.8,1.29,6.99,0.0,0.0
19.5,-0.534,6.48,0.99,6.57,0.0,0.0
19.5,-0.098,6.49,0.685,6.52,0.0,0.0
19.5,-0.00344,6.86,0.0225,6.86,0.0,0.0
19.6,0.104,7.87,-0.657,7.9,0.0,0.0
19.6,0.377,9.23,-0.765,9.27,0.0,0.0
19.6,0.545,10.4,-0.407,10.4,0.0,0.0
19.6,0.625,11.1,0.158,11.1,0.0,0.0
19.6,0.699,11.2,0.566,11.3,0.0,0.0
19.6,0.734,10.8,0.835,10.9,0.0,0.0
19.6,0.749,9.88,0.974,9.95,0.0,0.0
19.6,0.736,8.66,0.928,8.74,0.0,0.0
19.6,0.799,7.61,0.948,7.71,0.0,0.0
19.6,0.867,6.97,1.11,7.11,0.0,0.0
19.7,0.877,6.79,1.31,6.97,0.0,0.0
19.7,0.804,6.97,1.41,7.15,0.0,0.0
19.7,0.669,7.49,1.37,7.65,0.0,0.0
19.7,0.461,8.28,1.34,8.4,0.0,0.0
19.7,0.262,9.17,1.38,9.28,0.0,0.0
19.7,0.0924,9.84,1.37,9.94,0.0,0.0
19.7,-0.0326,10.2,1.38,10.3,0.0,0.0
19.7,-0.176,10.4,1.39,10.5,0.0,0.0
19.7,-0.3,10.3,1.4,10.4,0.0,0.0
19.7,-0.365,9.94,1.39,10.0,0.0,0.0
19.8,-0.429,9.54,1.38,9.65,0.0,0.0
19.8,-0.493,9.13,1.36,9.24,0.0,0.0
19.8,-0.475,8.68,1.42,8.81,0.0,0.0
19.8,-0.334,8.32,1.53,8.47,0.0,0.0
19.8,-0.155,8.19,1.63,8.35,0.0,0.0
19.8,0.155,8.25,1.77,8.44,0.0,0.0
19.8,0.443,8.54,1.88,8.75,0.0,0.0
19.8,0.74,8.91,1.94,9.15,0.0,0.0
19.8,1.05,9.23,1.92,9.48,0.0,0.0
19.8,1.39,9.5,1.78,9.76,0.0,0.0
19.9,1.75,9.7,1.54,9.98,0.0,0.0
19.9,2.15,9.77,1.05,10.1,0.0,0.0
19.9,2.57,9.73,0.439,10.1,0.0,0.0
19.9,2.96,9.61,-0.217,10.1,0.0,0.0
19.9,3.23,9.33,-0.582,9.89,0.0,0.0
19.9,3.31,8.95,-0.667,9.56,0.0,0.0
19.9,3.12,8.61,-0.279,9.16,0.0,0.0
19.9,2.77,8.45,0.489,8.91,0.0,0.0
19.9,2.54,8.2,1.18,8.66,0.0,0.0
19.9,2.37,8.0,1.38,8.46,0.0,0.0
20.0,2.25,8.0,1.41,8.43,0.0,0.0
20.0,2.17,8.06,1.47,8.47,0.0,0.0
20.0,2.1,8.21,1.46,8.6,0.0,0.0
20.0,2.1,8.52,1.48,8.9,0.0,0.0
20.0,2.14,9.09,1.44,9.45,0.0,0.0
20.0,2.16,9.82,1.54,10.2,0.0,0.0
20.0,1.98,10.5,2.08,10.9,0.0,0.0
20.0,1.74,11.0,2.53,11.5,0.0,0.0
20.0,1.49,11.5,2.88,11.9,0.0,0.0
20.0,1.21,11.7,3.41,12.2,0.0,0.0
20.1,0.913,11.6,3.85,12.2,0.0,0.0
20.1,0.658,11.2,4.13,12.0,0.0,0.0
20.1,0.449,10.7,4.1,11.5,0.0,0.0
20.1,0.313,10.2,3.94,10.9,0.0,0.0
20.1,0.386,9.74,3.95,10.5,0.0,0.0
20.1,0.73,9.57,4.12,10.4,0.0,0.0
20.1,1.08,9.84,4.16,10.7,0.0,0.0
20.1,1.45,10.4,4.07,11.2,0.0,0.0
20.1,1.88,11.0,3.92,11.9,0.0,0.0
20.1,2.26,12.0,3.38,12.6,0.0,0.0
20.2,2.67,12.9,2.29,13.4,0.0,0.0
20.2,3.06,13.5,0.592,13.8,0.0,0.0
20.2,3.13,13.1,-1.45,13.6,0.0,0.0
20.2,2.47,12.4,-3.85,13.3,0.0,0.0
20.2,1.37,11.8,-3.93,12.5,0.0,0.0
20.2,0.985,10.5,-2.83,10.9,0.0,0.0
20.2,0.832,9.32,-1.83,9.53,0.0,0.0
20.2,0.586,8.74,-1.05,8.82,0.0,0.0
20.2,0.315,8.48,-1.78,8.67,0.0,0.0
20.2,-0.0296,8.26,-7.63,11.2,0.0,0.0
20.3,0.154,8.8,-8.76,12.4,0.0,0.0
20.3,1.12,10.7,-2.14,11.0,0.0,0.0
20.3,2.43,12.7,2.73,13.2,0.0,0.0
20.3,2.97,14.2,5.12,15.3,0.0,0.0
20.3,3.41,15.2,5.35,16.5,0.0,0.0
20.3,3.98,15.5,2.58,16.2,0.0,0.0
20.3,4.77,14.5,-0.979,15.3,0.0,0.0
20.3,5.33,12.9,-3.33,14.3,0.0,0.0
20.3,5.29,10.9,-3.63,12.6,0.0,0.0
20.3,4.96,9.16,-1.92,10.6,0.0,0.0
20.4,4.9,7.58,0.699,9.05,0.0,0.0
20.4,4.97,6.61,3.2,8.87,0.0,0.0
20.4,4.94,5.88,6.09,9.8,0.0,0.0
20.4,4.55,5.43,8.05,10.7,0.0,0.0
20.4,3.76,5.12,8.9,10.9,0.0,0.0
20.4,2.68,5.21,8.52,10.3,0.0,0.0
20.4,1.31,5.74,7.16,9.27,0.0,0.0
20.4,0.0226,6.46,5.91,8.75,0.0,0.0
20.4,-1.29,6.96,5.06,8.7,0.0,0.0
20.4,-3.47,7.35,4.77,9.43,0.0,0.0
20.5,-4.43,7.72,4.21,9.84,0.0,0.0
20.5,-4.35,7.89,3.24,9.57,0.0,0.0
20.5,-3.94,8.04,1.63,9.1,0.0,0.0
20.5,-2.7,8.41,-0.402,8.85,0.0,0.0
20.5,-1.09,8.48,-1.81,8.74,0.0,0.0
20.5,-0.228,8.39,-1.65,8.55,0.0,0.0
20.5,0.519,8.0,0.201,8.02,0.0,0.0
20.5,0.839,7.88,2.07,8.19,0.0,0.0
20.5,1.05,7.81,3.44,8.6,0.0,0.0
20.5,1.33,7.63,4.53,8.97,0.0,0.0
20.6,1.71,7.45,5.27,9.29,0.0,0.0
20.6,2.29,7.62,5.7,9.78,0.0,0.0
20.6,3.09,8.22,6.04,10.7,0.0,0.0
20.6,3.99,9.01,6.21,11.6,0.0,0.0
20.6,4.95,9.77,6.15,12.6,0.0,0.0
20.6,5.68,10.4,5.75,13.2,0.0,0.0
20.6,6.24,10.8,5.42,13.6,0.0,0.0
20.6,6.45,10.7,4.97,13.5,0.0,0.0
20.6,6.31,10.7,4.43,13.2,0.0,0.0
20.6,5.99,10.6,4.04,12.9,0.0,0.0
20.7,5.46,10.7,3.83,12.6,0.0,0.0
20.7,4.8,10.6,3.73,12.2,0.0,0.0
20.7,4.25,10.4,3.84,11.9,0.0,0.0
20.7,3.82,10.6,4.0,12.0,0.0,0.0
20.7,3.42,11.7,3.88,12.8,0.0,0.0
20.7,3.1,13.5,3.5,14.3,0.0,0.0
20.7,2.66,15.5,2.92,16.0,0.0,0.0
20.7,1.98,16.6,2.25,16.9,0.0,0.0
20.7,1.21,15.6,1.62,15.8,0.0,0.0
20.7,0.576,13.4,1.22,13.5,0.0,0.0
